"account_id";"company_name";"program_id";"access";"incorporation_country";"sectors";"industries";"activities";"primary_sector";"primary_industry";"primary_activity";"Target reference number";"Scope";"% emissions in Scope";"Targeted % reduction from base year";"Base year";"Start year";"Base year emissions covered by target (metric tons CO2e)";"Target year";"Is this a science-based target?";"% of target achieved";"Target status";"Please explain";"Likely % achieved issue";"Likely invalid formulation";"Keyword matches";"duration";"time_complete";"% reduction (annual linear)";"Most recent accounting year";"Most recent accounting year end date";"Base year emissions (100% of scope)";"Base year emissions data source";"Base year emissions (100% of scope, excl. scope 3)";"Base year emissions data source (excl. scope 3)";"MRY emissions (100% of scope)";"MRY year emissions data source";"MRY emissions (100% of scope, excl. scope 3)";"MRY emissions data source (excl. scope 3)";"flag";"flag_notes";"T_ID";"target_type"
"25";362;"AFLAC Incorporated";"Investor";"public";"United States of America";"Financial services";"Services";"Insurance";"Financial services";"Services";"Insurance";"Int 1";"Scope 2 (location-based)";100;2;2017;2018;20.3;2018;"No, and we do not anticipate setting one in the next 2 years";100;"Replaced";"Reduce energy usage for corporate real estate on a Kwh per square foot basis by 2% over prior year. The 2017 kwh/sf was roughly 20.3 kWh/sf (using total usage of 25,565,902 kwh and sf of 1,262,390 sf). The 2018 kwh/sf was 19.75 kWh/sf (using total usage of 24,933,197 kwh and SF of 1,262,390 sf. Reduce energy usage for corporate real estate on a Kwh per square foot basis by 2% over prior year. The reduction in electricity was 2.75%per square and exceeded our 2% reduction goal.";NA;NA;NA;0;NA;2;2018;"2018-12-31";14325;"C6 2019 S2L";NA;NA;13890;"C6 2019 S2L";NA;NA;"-0ab-0ca-0e-0e-0fb-0e-7a";NA;"362-int-S2L-2017-2018-1";"intensity"
"26";391;"Agilent Technologies Inc.";"Investor";"public";"United States of America";"Medical equipment & supplies";"Biotech, health care & pharma";"Medical equipment";"Medical equipment & supplies";"Biotech, health care & pharma";"Medical equipment";"Int 1";"Scope 1+2 (location-based)";95;10;2014;2015;0.19;2024;"No, but we anticipate setting one in the next 2 years";76;"Underway";"A reduction of 7.6% (MT of CO2e / sq.m) was achieved in 2018 against a reduction target of 10% over 10 years from a 2014 baseline.";NA;NA;NA;9;0.333333333333333;1;2018;"2018-10-31";62190;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;61906;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0fa-0e-0za-7f-0zb-7f";NA;"391-int-S12L-2014-2024-2";"intensity"
"27";391;"Agilent Technologies Inc.";"Investor";"public";"United States of America";"Medical equipment & supplies";"Biotech, health care & pharma";"Medical equipment";"Medical equipment & supplies";"Biotech, health care & pharma";"Medical equipment";"Int 2";"Scope 1+2 (location-based)";95;10;2014;2015;9.1;2024;"No, but we anticipate setting one in the next 2 years";100;"Achieved";"A reduction of 14% (MT of CO2e / Headcount) was achieved in 2018 against a reduction target of 10% over 10 years from a 2014 baseline. The 100% figure entered is because the target of 10% has already been exceeded so that we have already exceeded our target by 4% (or a relative 40% over target).";NA;NA;NA;9;0.333333333333333;1;2018;"2018-10-31";62190;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;61906;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0fb-0e-0fb-0e-0fa-0fb-0za-7f-0zb-7f";NA;"391-int-S12L-2014-2024-1";"intensity"
"28";394;"Ajinomoto Co.Inc.";"Investor";"public";"Japan";"Biotech & pharma, Chemicals, Crop farming, Food & beverage processing, Intermodal transport & logistics";"Biotech, health care & pharma, Food, beverage & agriculture, Manufacturing, Transportation services";"Animal feed, Logistics - 3rd party, Non-alcoholic beverages, Other base chemicals, Other food processing, Pharmaceuticals";"Food & beverage processing";"Food, beverage & agriculture";"Other food processing";"Int 1";"Scope 1 +2 (market-based)";100;50;2005;2017;1.31;2030;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science Based Targets initiative";70;"Underway";"Ajinomoto group have made a plan to decrease a half of intensity CO2 emission per product from FY 2005 to FY 2030. We had progressed 35% reduction, so had achieved 70%.";NA;NA;NA;13;0.0769230769230769;2;2019;"2019-03-31";NA;NA;NA;NA;2212692;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0fa-0fb-0zb-7f-0rcb-0rcd";"Organizational changes: Acquisitions: 3.1% increase in 2016, Change in methodology: 0.5% increase in 2014";"394-int-S12M-2005-2030-1";"intensity"
"29";427;"Air Canada";"Investor";"public";"Canada";"Air transport";"Transportation services";"Air freight, Passenger airlines";"Air transport";"Transportation services";"Passenger airlines";"Int 1";"Scope 1";99;15.32;2009;2010;7903089;2020;"No, but we anticipate setting one in the next 2 years";100;"Underway";"In 2010, Air Canada endorsed the industry targets set by the International Aviation Transportation Association (IATA) for a collective average improvement in fuel efficiency of 1.5% per year from 2009 to 2020. The IATA goals also call for carbon-neutral growth starting in the year 2020.This target includes the most important GHG sources of Air Canada's scope 1 emissions: jet fuel consumption. Though Air Canada has already achieved the equivalent of 1.5% over the full period (15.32% reductions), the company is maintaining its resolve to uphold the annual 1.5% improvement in fuel efficiency.";NA;NA;"Canada (breakdown matches); annual";10;0.8;1.39272727272727;2018;"2018-12-31";7901440;"DWH 2010 S1";NA;NA;12870926;"C6 2019 S1";NA;NA;"-0ca-0ma-0fa-0fa-0fb-0fa-0da-0db-7a-0za-7f-0zb-7f-0ta-0rca-0rea";"Found keyword(s): Canada; Organizational changes: Divestment: 0.0% decreased in 2018, Other: 9.1% increased in 2017";"427-int-S1-2009-2020-1";"intensity"
"30";427;"Air Canada";"Investor";"public";"Canada";"Air transport";"Transportation services";"Air freight, Passenger airlines";"Air transport";"Transportation services";"Passenger airlines";"Int 2";"Scope 1";99;26.14;2005;2012;8624640;2020;"No, but we anticipate setting one in the next 2 years";91;"Underway";"In 2012, the Federal Government and the National Airlines Council of Canada (of which Air Canada is a member) partnered to reduce aviation related emissions through the Action Plan. The activities of the Action Plan will be measured as a collective improvement in fuel efficiency by 1.5% per year, with an aspirational goal of achieving 2% per year.Though Air Canada has already achieved the equivalent of 1.5% over the full period (21.48% reductions), the company is pursuing the aspirational 2% (26.14%) and maintaining its resolve to uphold the annual 1.5% improvement in fuel efficiency.";NA;NA;"Canada (breakdown matches); annual";8;0.75;1.74266666666667;2018;"2018-12-31";8698758;"C5.1 2019 S1";NA;NA;12870926;"C6 2019 S1";NA;NA;"-0ma-0fa-0fa-0fa-0fb-0fa-0fa-0fa-0da-0db-7a-0za-7ga-0zb-7ga-0ta-0rca-0rea";"Found keyword(s): Canada; Organizational changes: Divestment: 0.0% decreased in 2018, Other: 9.1% increased in 2017";"427-int-S1-2005-2020-1";"intensity"
"31";429;"Air France - KLM";"Investor";"public";"France";"Air transport, Industrial support services";"Services, Transportation services";"Air freight, Passenger airlines, Transportation support services";"Air transport";"Transportation services";"Passenger airlines";"Int 1";"Scope 1";99;20;2011;2012;28193000;2020;"No, but we are reporting another target that is science-based";100;"Underway";"See Air France-KLM Sustainability report 2018 'Carbon footprint': Performance includes 8.6% offsets from market based measures on top of 13.5% netto fuel savings. Total performance 21.6% CO2 reduction per pax km compared to 2011 level.";NA;"Likely inclusion of RECs, ETS, or offsets";"France (breakdown matches)";8;0.75;2.22222222222222;2018;"2018-09-30";28302610;"C5.1 2019 S1";NA;NA;27633195;"C6 2019 S1";NA;NA;"-0ca-9cb-0fa-0fa-0fa-7a-0za-7f-0zb-7f-0ta-0rca-0rec";"Found keyword(s): France; Organizational changes: Divestment: 0.04% decrease in 2016, Other: 0.7% increase in 2012";"429-int-S1-2011-2020-1";"intensity"
"32";432;"Air Liquide";"Investor";"public";"France";"Chemicals, Powered machinery";"Manufacturing";"Industrial machinery, Inorganic base chemicals, Other base chemicals";"Chemicals";"Manufacturing";"Inorganic base chemicals";"Int 1";"Scope 1+2 (location-based)";100;30;2015;2015;25268;2025;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science Based Targets initiative";74;"New";"For 2018, the carbon intensity is 4.9, which represents a 22% reduction compare to the 2015 carbon intensity (6.3) and a 74% progression toward the 2025 target (4.4).";NA;NA;NA;10;0.3;3;2018;"2018-12-31";25268000;"DWH 2016 S1, DWH 2016 S2L";NA;NA;27812000;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;"-0fa-0fb-7a-0rce-0rec-0rcb";"Organizational changes: Change in boundary: 0.8% decreased in 2018, Other: 0.6% decrease in 2016,  Acquisitions: 0.5% increase in 2016";"432-int-S12L-2015-2025-1";"intensity"
"33";435;"Air Products & Chemicals, Inc.";"Investor";"public";"United States of America";"Chemicals";"Manufacturing";"Inorganic base chemicals";"Chemicals";"Manufacturing";"Inorganic base chemicals";"Int 1";"Scope 1+2 (location-based)";100;2;2015;2015;1;2020;"No, and we do not anticipate setting one in the next 2 years";75;"Underway";"Our intensity goal is configured as the ratio of reporting year (2018) emissions to reporting year production divided by the emission to production ratio in our Base Year (2015). Using a ratio allows the reported results to be dimensionless and protects confidential production data. For 2018, our GHG intensity was reduced by 1.5% from the baseline year. This was due to our improvement in energy efficiency. In 2018, our air separation units realized a 2% improvement in energy intensity from a baseline year of 2015. Our hydrogen and carbon monoxide units improved energy efficiency by 0.9%. These successes were realized through the commissioning of new, larger and more efficient facilities, as well as hundreds of facility improvement projects involving changes to equipment and manufacturing processes.";NA;NA;NA;5;0.6;0.4;2018;"2018-12-31";24230000;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;27300000;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0fb-0e-0fb-7a-0za-7f-0zb-7f-0rcb-0rca-0rbd-0rcd-0rca";"Organizational changes: Acquisitions: 1.2% increased in 2018, Divestment: 0.84% decreased in 2017,  Change in methodology: 7.67% decreased in 2017, Change in methodology: 0.3% increase in 2016,  Divestment: 2.9% decrease in 2016";"435-int-S12L-2015-2020-1";"intensity"
"34";435;"Air Products & Chemicals, Inc.";"Investor";"public";"United States of America";"Chemicals";"Manufacturing";"Inorganic base chemicals";"Chemicals";"Manufacturing";"Inorganic base chemicals";"Int 2";"Scope 1";100;10;2015;2015;1;2020;"No, and we do not anticipate setting one in the next 2 years";100;"Achieved";"Our fleet intensity goal is configured as the ratio of reporting year (2018) emissions to reporting year product delivered divided by the emission to delivery ratio in our Base Year (2015). Using a ratio allows the intensity value to be dimensionless and protects confidential production and distribution data. For 2018, our GHG intensity related to deliveries was reduced 16% from the baseline year, and we have exceeded our goal. To improve our fleet efficiency in 2018 we replaced and upgraded 15% of our North American tractors as part of a six-year implementation plan. In the UK, we replaced and upgraded nearly 50% of our fleet with fuel efficient Euro 6 compliant tractors that also reduce NOx, CO and PM emissions by 10-15%. We are also replacing tractors in France, Belgium and The Netherlands while testing the impacts of aerodynamic kits. Additional fleet upgrades include raising payloads on some vehicles, increasing tons-per-distance-driven, and fuel efficiency. Improvements to our French fleet will help us meet our commitment to FRET 21, which we renewed and pledged an additional 7% reduction of CO2 emissions in our product transport within France. Alternative delivery methods, such as our Microbulk business that uses intermediate-sized vehicles, as well as our scheduling teams' efforts to reduce overall driving distances, contribute favorably to our distribution efficiency.";NA;NA;"North America (breakdown matches); renew";5;0.6;2;2018;"2018-12-31";14500000;"C5.1 2019 S1";NA;NA;17300000;"C6 2019 S1";NA;NA;"-0ca-0mc2-0fb-0fb-0fb-0fb-0fa-0za-7f-0zb-7f-0ta-0rcb-0rca-0rbd-0rcd-0rca";"Found keyword(s): North America; Organizational changes: Acquisitions: 1.2% increased in 2018, Divestment: 0.84% decreased in 2017,  Change in methodology: 7.67% decreased in 2017, Change in methodology: 0.3% increase in 2016,  Divestment: 2.9% decrease in 2016";"435-int-S1-2015-2020-1";"intensity"
"35";449;"AKBANK T.A.S.";"Investor";"public";"Turkey";"Financial services";"Services";"Banks";"Financial services";"Services";"Banks";"Int 1";"Scope 1+2 (location-based)";83;49.6;2014;2016;0.00317;2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science Based Targets initiative";100;"Achieved";"At the end of 2020, by emissions reduction activities such as improving the lighting in headquarters, some IT projects and increasing employee awareness.Akbank has achieved to reach its target before 2020-end. The extra reduction in emissions also was resulted from optimizing its branch network (# of branch) through increasing Direct Banking";NA;NA;NA;4;0.5;8.26666666666667;2018;"2018-12-31";55372;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;48867;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0da-0db-0za-7ga-0zb-7f";NA;"449-int-S12L-2014-2020-1";"intensity"
"36";533;"Allergan plc";"Investor";"public";"United States of America";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";"Int 1";"Scope 1 +2 (market-based)";61;20;2015;2015;7.3;2020;"No, but we anticipate setting one in the next 2 years";100;"Underway";"Baseline year target revenue of 12,688 Million dollars in revenue. Report period emissions/$million revenue was 4.4. This is a 40% reduction over baseline year emissions/$mission revenue. 2018 revenue was 15,787 million dollars.";NA;NA;NA;5;0.6;4;2018;"2018-12-31";154252;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;123865;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0ca-0fb-0za-7f-0zb-7f-0rca-0rab";"Organizational changes: Divestment: 1.1% decreased in 2017,  Acquisitions: 5.1% increased in 2017";"533-int-S12M-2015-2020-1";"intensity"
