"Scope_short";"account_id";"company_name";"incorporation_country";"Country/Region";"primary_sector";"primary_industry";"primary_activity";"Base year";"% reduction from base year";"Target year";"BY_EM_target";"BY_EM_100";"BY_EM_100_excl_scope3";"Most recent accounting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"Global S1";"Global S2L";"Global S2M";"T_ID";"Target coverage";"Year target was set";"Is this a science-based target?";"% of target achieved [auto-calculated]";"Scope";"Scope1";"Scope2";"target_type";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_EM_excl_scope3_interpolated";"MRY_EM_excl_scope3"
"S12M3";10389;"L'Oréal";"France";"Global";"Chemicals";"Materials";"Personal care & household products";2015;100;2020;400000;NA;NA;2019;NA;NA;NA;1;100;"Other, please specify: Scope 1 + Scope 2 Market-Based (Operations, administrative and research sites) + Scope 3: Downstream transportation and distribution";61040;144236;80652;61040;144236;80652;"10389-abs-S12M3-2015-2020-1";"Company-wide";2015;"No, but we are reporting another target that is science-based";29.18;"Scope 1+2+3";"S1";"S2M";"absolute";400000;400000;61040;80652;0.43079355221184;1;0;80000;80000
"S12M3";10395;"La Banque Postale";"France";"Global";"Financial services";"Services";"Banks";2013;20;2020;91592;NA;NA;2019;63509;22092;6372.16918546978;1;100;"Scope 1+2 (market-based) +3 (upstream)";19324;82;2768;19324;82;2768;"10395-abs-S12M3-2013-2020-1";"Company-wide";2017;"No, but we anticipate setting one in the next 2 years";152.84631845576;"Scope 1+2+3";"S1";"S2M";"absolute";91592;31860.8459273489;19324;2768;0.87470577584646;0.347856209356154;25488.6767418791;26398.9866255177;22092
"S12M";10395;"La Banque Postale";"France";"Global";"Financial services";"Services";"Banks";2016;20;2022;28052;NA;NA;2019;22092;NA;NA;1;100;"Scope 1+2 (market-based)";19324;82;2768;19324;82;2768;"10395-abs-S12M-2016-2022-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";173.820048481392;"Scope 1+2";"S1";"S2M";"absolute";28052;28052;19324;2768;0.87470577584646;1;22441.6;25246.8;22092
"S12M";10408;"Laboratory Corporation of America Holdings";"United States of America";"Global";"Health care provision";"Biotech, health care & pharma";"Health care facilities";2014;15;2020;168627;67521.3;NA;2019;136014.9;NA;NA;1;42;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"10408-abs-S12M-2014-2020-1";"Company-wide";2015;"No, and we do not anticipate setting one in the next 2 years";75.0018284932622;"Scope 1+2";"S1";"S2M";"absolute";168627;168627;NA;NA;1;1;143332.95;147548.625;136014.9
"S12L3";10453;"Landsec";"United Kingdom of Great Britain and Northern Ireland";"Global";"Financial services";"Services";"REIT";2014;70;2030;79614;86983.82;51129.54;2020;110521.95;26595.8;13410.717190929;1;77;"Scope 1+2 (location-based) +3 (downstream)";9158;25382;2223;9158;25382;2223;"10453-abs-S12L3-2014-2030-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";59.7830962967748;"Scope 1+2+3";"S1";"S2L";"absolute";79614;19158.1674156129;9158;25382;0.265141864504922;0.587805180319742;5747.45022468386;14129.1484690145;26595.8
"S12M";10480;"LANXESS AG";"Germany";"Global";"Chemicals";"Materials";"Specialty chemicals";2018;25;2025;3250000;3209000;NA;2019;2752400;NA;NA;1;100;"Scope 1+2 (market-based)";1383000;1769700;1369400;1383000;1769700;1369400;"10480-abs-S12M-2018-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";61.2307692307692;"Scope 1+2";"S1";"S2M";"absolute";3250000;3250000;1383000;1369400;0.502470571137916;1;2437500;3133928.57142857;2752400
"S12M";10480;"LANXESS AG";"Germany";"Global";"Chemicals";"Materials";"Specialty chemicals";2018;50;2030;3250000;3209000;NA;2019;2752400;NA;NA;1;100;"Scope 1+2 (market-based)";1383000;1769700;1369400;1383000;1769700;1369400;"10480-abs-S12M-2018-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";30.6153846153846;"Scope 1+2";"S1";"S2M";"absolute";3250000;3250000;1383000;1369400;0.502470571137916;1;1625000;3114583.33333333;2752400
"S12M";10480;"LANXESS AG";"Germany";"Global";"Chemicals";"Materials";"Specialty chemicals";2018;91;2040;3250000;3209000;NA;2019;2752400;NA;NA;1;100;"Scope 1+2 (market-based)";1383000;1769700;1369400;1383000;1769700;1369400;"10480-abs-S12M-2018-2040-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";16.821639898563;"Scope 1+2";"S1";"S2M";"absolute";3250000;3250000;1383000;1369400;0.502470571137916;1;292500;3115568.18181818;2752400
"S12M";10494;"Las Vegas Sands Corporation";"United States of America";"Global";"Entertainment facilities";"Hospitality";"Gambling";2018;17.5;2025;938694;938694;NA;2019;889648;NA;NA;1;100;"Scope 1+2 (market-based)";214263;766936;675385;214263;766936;675385;"10494-abs-S12M-2018-2025-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";29.8566792951545;"Scope 1+2";"S1";"S2M";"absolute";938694;938694;214263;675385;0.240840197471359;1;774422.55;915226.65;889648
"S12L";10494;"Las Vegas Sands Corporation";"United States of America";"Global";"Entertainment facilities";"Hospitality";"Gambling";2015;9;2021;882952;882139.35;NA;2019;834019.15;NA;NA;1;85;"Scope 1+2 (location-based)";244964;793047;NA;244964;793047;NA;"10494-abs-S12L-2015-2021-1";"Business activity";2016;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2";"S1";"S2L";"absolute";882952;882952;244964;793047;0.235993645539402;1;803486.32;829974.88;834019.15
"S1";10494;"Las Vegas Sands Corporation";"United States of America";"Global";"Entertainment facilities";"Hospitality";"Gambling";2015;19;2030;154859;154327.32;NA;2019;134985.69;NA;NA;1;63;"Scope 1";244964;793047;NA;244964;793047;NA;"10494-abs-S1-2015-2030-1";"Business activity";2016;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1";"S1";"";"absolute";154859;154859;244964;0;1;1;125435.79;147012.810666667;134985.69
"S12L3";10629;"Legal and General";"United Kingdom of Great Britain and Northern Ireland";"Global";"Financial services";"Services";"Insurance";2019;100;2030;12396;12484.26;10513.8;2019;12484.26;10513.8;10439.4705653359;1;27;"Scope 1+2 (location-based) +3 (upstream)";8519;32853;4646;8519;32853;4646;"10629-abs-S12L3-2019-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"Scope 1+2+3";"S1";"S2L";"absolute";12396;10439.4705653359;8519;32853;0.205912211157304;0.842164453479822;0;10439.4705653359;10513.8
"S12L3";10650;"Liberty Holdings Ltd (incorporating Liberty Life Group Ltd)";"South Africa";"Global";"Financial services";"Services";"Insurance";2018;73;2030;100;238107;34314;2019;227839.7;60252;19.3047831435874;1;100;"Scope 1+2 (location-based) +3 (upstream & downstream)";3116;42437;NA;3116;42437;NA;"10650-abs-S12L3-2018-2030-1";"Company-wide";2018;"No, but we anticipate setting one in the next 2 years";136.986301369863;"Scope 1+2+3";"S1";"S2L";"absolute";100;26.4449084158732;3116;42437;0.0684038372884333;0.144111680882964;7.14012527228575;24.8361764872409;60252
"S12M";10661;"Levi Strauss & Co.";"United States of America";"Global";"Apparel design";"Apparel";"Apparel & footwear design";2016;90;2025;56046;56047;NA;2019;24454;NA;NA;1;100;"Scope 1+2 (market-based)";8191;46109;16263;8191;46109;16263;"10661-abs-S12M-2016-2025-1";"Business division";2017;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";62.631092713525;"Scope 1+2";"S1";"S2M";"absolute";56046;56046;8191;16263;0.33495542651509;1;5604.6;39232.2;24454
"S12L";10666;"Lexmark International, Inc.";"United States of America";"Global";"Electrical & electronic equipment";"Manufacturing";"Electronic equipment";2015;25;2025;122938;120479.24;NA;2019;94997.28;NA;NA;1;98;"Scope 1+2 (location-based)";20996;112737;NA;20996;112737;NA;"10666-abs-S12L-2015-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";84.6019945012933;"Scope 1+2";"S1";"S2L";"absolute";122938;122938;20996;112737;0.156999394315539;1;92203.5;110644.2;94997.28
"S12L";10666;"Lexmark International, Inc.";"United States of America";"Global";"Electrical & electronic equipment";"Manufacturing";"Electronic equipment";2015;37.5;2030;122938;120479.24;NA;2019;94997.28;NA;NA;1;98;"Scope 1+2 (location-based)";20996;112737;NA;20996;112737;NA;"10666-abs-S12L-2015-2030-1";NA;2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";56.4013296675289;"Scope 1+2";"S1";"S2L";"absolute";122938;122938;20996;112737;0.156999394315539;1;76836.25;110644.2;94997.28
"S12L";10667;"LG Chem Ltd";"Republic of Korea";"Global";"Chemicals";"Materials";"Other base chemicals";2014;6.1;2020;7961469;6623642.82;NA;2019;8579366.03;NA;NA;1;79;"Scope 1+2 (location-based)";4651781;3732577;NA;4651781;3732577;NA;"10667-abs-S12L-2014-2020-1";"Country/region";2015;"No, but we anticipate setting one in the next 2 years";99.4278572558266;"Scope 1+2";"S1";"S2L";"absolute";7961469;7961469;4651781;3732577;0.554816600149946;1;7475819.391;7556760.9925;8579366.03
"S12L";10667;"LG Chem Ltd";"Republic of Korea";"Global";"Chemicals";"Materials";"Other base chemicals";2019;0;2050;10583249;10859957;NA;2019;10859957;NA;NA;1;100;"Scope 1+2 (location-based)";5544045;5315912;5039204;5544045;5315912;5039204;"10667-abs-S12L-2019-2050-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";NA;"Scope 1+2";"S1";"S2L";"absolute";10583249;10583249;5544045;5315912;0.510503402545701;1;10583249;10583249;10859957
"S12L";10668;"LG";"Republic of Korea";"Global";"Trading, wholesale, distribution, rental & leasing";"Retail";"Vehicles & machinery rental & leasing";2009;40;2020;4961577;14750000;NA;2019;4596872;NA;NA;1;100;"Scope 1+2 (location-based)";2258326;2338546;908877;2258326;2338546;908877;"10668-abs-S12L-2009-2020-1";"Company-wide";2020;"No, but we anticipate setting one in the next 2 years";18.3764657890022;"Scope 1+2";"S1";"S2L";"absolute";4961577;4961577;2258326;2338546;0.49127450144359;1;2976946.2;3157367.18181818;4596872
"S12L";10668;"LG";"Republic of Korea";"Global";"Trading, wholesale, distribution, rental & leasing";"Retail";"Vehicles & machinery rental & leasing";2018;20.5;2030;4725098;4725098;NA;2019;4596872;NA;NA;1;100;"Scope 1+2 (location-based)";2258326;2338546;908877;2258326;2338546;908877;"10668-abs-S12L-2018-2030-1";"Company-wide";2018;"No, but we anticipate setting one in the next 2 years";13.237665820409;"Scope 1+2";"S1";"S2L";"absolute";4725098;4725098;2258326;2338546;0.49127450144359;1;3756452.91;4644377.57583333;4596872
"S12L";10668;"LG";"Republic of Korea";"Global";"Trading, wholesale, distribution, rental & leasing";"Retail";"Vehicles & machinery rental & leasing";2018;45.8;2050;4725098;4725098;NA;2019;4596872;NA;NA;1;100;"Scope 1+2 (location-based)";2258326;2338546;908877;2258326;2338546;908877;"10668-abs-S12L-2018-2050-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";5.92515609865468;"Scope 1+2";"S1";"S2L";"absolute";4725098;4725098;2258326;2338546;0.49127450144359;1;2561003.116;4657470.034875;4596872
"S12L";10674;"LG Uplus";"Republic of Korea";"Global";"Media, telecommunications & data center services";"Services";"Telecommunications services";2015;27.3;2030;1030671;1030670;NA;2019;1098910;NA;NA;1;100;"Scope 1+2 (location-based)";7997;1090913;NA;7997;1090913;NA;"10674-abs-S12L-2015-2030-1";"Company-wide";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-24.2521335091127;"Scope 1+2";"S1";"S2L";"absolute";1030671;1030671;7997;1090913;0.00727721105459046;1;749297.817;955638.1512;1098910
"S12L";10674;"LG Uplus";"Republic of Korea";"Global";"Media, telecommunications & data center services";"Services";"Telecommunications services";2015;41.2;2040;1030671;1030670;NA;2019;1098910;NA;NA;1;100;"Scope 1+2 (location-based)";7997;1090913;NA;7997;1090913;NA;"10674-abs-S12L-2015-2040-1";"Company-wide";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-16.0699816698732;"Scope 1+2";"S1";"S2L";"absolute";1030671;1030671;7997;1090913;0.00727721105459046;1;606034.548;962729.16768;1098910
"S12M";10754;"Lion Corporation";"Japan";"Global";"Chemicals";"Materials";"Personal care & household products";1990;40;2020;143551;NA;NA;2019;143905;NA;NA;1;100;"Scope 1+2 (market-based)";49820;96300;94085;49820;96300;94085;"10754-abs-S12M-1990-2020-1";"Site/facility";2012;"No, but we are reporting another target that is science-based";127.715933709971;"Scope 1+2";"S1";"S2M";"absolute";143551;143551;49820;94085;0.34620061846357;1;86130.6;88044.6133333333;143905
"S12L3";10754;"Lion Corporation";"Japan";"Global";"Chemicals";"Materials";"Personal care & household products";2018;30;2030;1592897;1790844.48;48178.88;2019;1432822.72;46758.4;12856.0566155962;1;32;"Scope 1+2 (location-based) +3 (upstream & downstream)";49820;96300;94085;49820;96300;94085;"10754-abs-S12L3-2018-2030-1";"Other, please specify: サプライチェーン全体";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";14.6845652920434;"Scope 1+2+3";"S1";"S2L";"absolute";1592897;42853.5220519873;49820;96300;0.340952641664385;0.0269028832699085;29997.4654363911;41782.1840006877;46758.4
"S12L";10781;"Lloyds Banking Group";"United Kingdom of Great Britain and Northern Ireland";"Global";"Financial services";"Services";"Banks";2009;40;2020;424372;424372;NA;2019;154637;NA;NA;1;100;"Scope 1+2 (location-based)";73196;333212;NA;73196;333212;NA;"10781-abs-S12L-2009-2020-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";158.902448794925;"Scope 1+2";"S1";"S2L";"absolute";424372;424372;73196;333212;0.180104722347985;1;254623.2;270054.909090909;154637
"S12L";10781;"Lloyds Banking Group";"United Kingdom of Great Britain and Northern Ireland";"Global";"Financial services";"Services";"Banks";2009;60;2030;424372;424372;NA;2019;154637;NA;NA;1;100;"Scope 1+2 (location-based)";73196;333212;NA;73196;333212;NA;"10781-abs-S12L-2009-2030-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";105.934965863283;"Scope 1+2";"S1";"S2L";"absolute";424372;424372;73196;333212;0.180104722347985;1;169748.8;303122.857142857;154637
"S12L";10781;"Lloyds Banking Group";"United Kingdom of Great Britain and Northern Ireland";"Global";"Financial services";"Services";"Banks";2009;80;2050;424372;424372;NA;2019;154637;NA;NA;1;100;"Scope 1+2 (location-based)";73196;333212;NA;73196;333212;NA;"10781-abs-S12L-2009-2050-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";79.4512243974626;"Scope 1+2";"S1";"S2L";"absolute";424372;424372;73196;333212;0.180104722347985;1;84874.4;341567.707317073;154637
"S12L3";10791;"Lojas Renner S.A.";"Brazil";"Global";"Discretionary retail";"Retail";"Apparel stores";2017;20;2021;43917;43917.58;23516.02;2019;42600.509;16963.523;4703.14188687082;1;100;"Scope 1+2 (location-based) +3 (upstream)";3434.995;13528.528;7764.693;3434.995;13528.528;7764.693;"10791-abs-S12L3-2017-2021-1";"Company-wide";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";80.610355898627;"Scope 1+2+3";"S1";"S2L";"absolute";43917;23515.7094343541;3434.995;13528.528;0.202493019875647;0.535458010209124;18812.5675474833;21164.1384909187;16963.523
"S12L3";10797;"Loblaw Companies Limited";"Canada";"Global";"Convenience retail";"Retail";"Supermarkets, food & drugstores";2011;20;2020;1153542.76;NA;NA;2019;NA;NA;NA;1;100;"Other, please specify: Scope 1 + Scope 2 (location-based) + Scope 3 (business travel + waste generated in operations)";460647.739;267889.493;267889.493;460647.739;267889.493;267889.493;"10797-abs-S12L3-2011-2020-1";"Other, please specify: Operational corporate carbon footprint";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";148.618912054894;"Scope 1+2+3";"S1";"S2L";"absolute";1153542.76;1153542.76;460647.739;267889.493;0.63229128007009;1;922834.208;948468.491555556;948468.491555556
"S12L";10820;"Lockheed Martin Corporation";"United States of America";"Global";"Electrical & electronic equipment";"Manufacturing";"Electrical equipment";2010;35;2020;1271358;1385817.6;NA;2019;929300.16;NA;NA;1;96;"Scope 1+2 (location-based)";313866;1061122;NA;313866;1061122;NA;"10820-abs-S12L-2010-2020-1";"Company-wide";2012;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";112.348483162998;"Scope 1+2";"S1";"S2L";"absolute";1271358;1271358;313866;1061122;0.228268173976791;1;826382.7;870880.23;929300.16
"S12L";11017;"Lowe's Companies, Inc.";"United States of America";"Global";"Discretionary retail";"Retail";"Specialist retail";2016;40;2030;2710148;2622821;NA;2019;2108505;NA;NA;1;100;"Scope 1+2 (location-based)";353548;2269273;NA;353548;2269273;NA;"11017-abs-S12L-2016-2030-1";"Company-wide";2019;"No, and we do not anticipate setting one in the next 2 years";55.4990908245601;"Scope 1+2";"S1";"S2L";"absolute";2710148;2710148;353548;2269273;0.134796846601426;1;1626088.8;2477849.6;2108505
