"company_name";"incorporation_country";"Country/Region";"sectors";"industries";"activities";"Base year";"% reduction from base year";"Target year";"Base year emissions covered by target (metric tons CO2e)";"BY_EM_100";"BY_EM_100_excl_scope3";"Inventory accounting year";"Inventory reporting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"T_ID";"Scope_short";"Scope";"Scope1";"Scope2";"target_type";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_excl_scope3_interpolated";"MRY_excl_scope3"
"Kesko Corporation";"Finland";"Lithuania";"Convenience retail, Discretionary retail";"Retail";"Apparel stores, Specialist retail, Supermarkets, food & drugstores";2015;17;2025;70532;144436;NA;2017;2018;82421;NA;824.423672122396;0.0687567488868128;100;"Scope 2 (market-based)";1391;5667;5667;"10095-abs-S2M-2015-2025-1";"S2M";"Scope 2";"";"S2M";"absolute";4849.55101248468;4849.55101248468;0;5667;0;1;4025.12734036229;4684.6662780602;5667
"Merck & Co., Inc.";"United States of America";"Lithuania";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2015;40;2025;1456100;1456100;NA;2015;2016;1264100;NA;77.5036593479707;0.000133067198935462;100;"Scope 1 +2 (market-based)";100;100;100;"11765-abs-S12M-2015-2025-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";193.759148369926;193.759148369927;100;100;0.5;1;116.255489021956;193.759148369927;168.210246174318
"Orkla ASA";"Norway";"Lithuania";"Chemicals, Financial services, Food & beverage processing, Metal smelting, refining & forming";"Food, beverage & agriculture, Manufacturing, Materials, Services";"Baked goods & cereals, Banks, Metal processing, Other food processing, Personal care & household products";2014;63;2025;218648;209648;NA;2017;2018;141449;NA;243.167046271094;0.00176530056769578;100;"Scope 1 +2 (market-based)";249.7;221;0;"14057-abs-S12M-2014-2025-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";385.979438525547;385.979438525546;249.7;0;1;1;142.812392254452;319.661153178884;249.7
"Orkla ASA";"Norway";"Lithuania";"Chemicals, Financial services, Food & beverage processing, Metal smelting, refining & forming";"Food, beverage & agriculture, Manufacturing, Materials, Services";"Baked goods & cereals, Banks, Metal processing, Other food processing, Personal care & household products";2014;77;2040;218648;209648;NA;2017;2018;141449;NA;297.204167664671;0.00176530056769578;100;"Scope 1 +2 (market-based)";249.7;221;0;"14057-abs-S12M-2014-2040-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";385.979438525547;385.979438525547;249.7;0;1;1;88.7752708608758;351.686649948854;249.7
"Unilever plc";"United Kingdom of Great Britain and Northern Ireland";"Lithuania";"Chemicals, Food & beverage processing";"Food, beverage & agriculture, Manufacturing";"Dairy & egg products, Personal care & household products";2015;100;2030;1858924;1858924;NA;2015;2016;1693385;NA;788;0.000423901138508083;100;"Scope 1 +2 (market-based)";788;1125;0;"19829-abs-S12M-2015-2030-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";788;788;788;0;1;1;0;788;717.82782943251
"Unilever plc";"United Kingdom of Great Britain and Northern Ireland";"Lithuania";"Chemicals, Food & beverage processing";"Food, beverage & agriculture, Manufacturing";"Dairy & egg products, Personal care & household products";2015;100;2040;1858924;1858924;NA;2015;2016;1693385;NA;788;0.000423901138508083;100;"Scope 1 +2 (market-based)";788;1125;0;"19829-abs-S12M-2015-2040-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";788;788;788;0;1;1;0;788;717.82782943251
"Voestalpine AG";"Austria";"Lithuania";"Metal smelting, refining & forming";"Materials";"Iron & steel";1990;5;2035;11000000;NA;NA;2016;2017;15141989;NA;19.3326785959458;0.0000351503247199015;100;"Scope 1 +2 (market-based)";159;367;309;"20301-abs-S12M-1990-2035-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";386.653571918916;386.653571918916;159;309;0.33974358974359;1;367.32089332297;375.483579841258;532.245830255177
"Voestalpine AG";"Austria";"Lithuania";"Metal smelting, refining & forming";"Materials";"Iron & steel";1990;80;2050;11000000;NA;NA;2016;2017;15141989;NA;309.322857535133;0.0000351503247199015;100;"Scope 1 +2 (market-based)";159;367;309;"20301-abs-S12M-1990-2050-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";386.653571918916;386.653571918916;159;309;0.33974358974359;1;77.3307143837832;252.613666987025;532.245830255177
"Skandinaviska Enskilda Banken AB (SEB AB)";"Sweden";"Lithuania";"Financial services";"Services";"Asset managers, Banks";2015;20;2020;5108;5108;NA;2015;2016;5505;NA;348.322516082916;0.340957827019299;100;"Scope 2 (market-based)";0;2045;1431;"22943-abs-S2M-2015-2020-1";"S2M";"Scope 2";"";"S2M";"absolute";1741.61258041458;1741.61258041458;0;1431;0;1;1393.29006433166;1741.61258041458;1876.97283774124
"Equinor";"Norway";"Lithuania";"Oil & gas extraction & production, Oil & gas processing";"Fossil Fuels";"Oil & gas extraction, Oil & gas refining";2007;11;2020;10483970;15222876;NA;2010;2011;15391778;NA;93.1229346542256;0.0000807491945532306;61;"Scope 1";1145;2019;0;"23132-abs-S1-2007-2020-1";"S1";"Scope 1";"S1";"";"absolute";846.572133220233;846.572133220233;1145;0;1;1;753.449198566007;825.082225223104;1242.87367624213
"La Poste";"France";"Lithuania";"Financial services, Intermodal transport & logistics";"Services, Transportation services";"Banks, Logistics - transport";2017;14;2020;615850;3254889;430382;2017;2018;3254889;430382;9.37713267641385;0.000822525105603859;45;"Scope 1+2 (location-based) +3 (upstream)";261;93;0;"41290-abs-S12L3-2017-2020-1";"S12L3";"Scope 1+2+3";"S1";"S2L";"absolute";506.552086286137;66.9795191172418;261;93;0.73728813559322;0.132226321696377;57.6023864408279;66.9795191172418;354
"AbbVie Inc";"United States of America";"Lithuania";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2015;25;2025;665467;665467;NA;2015;2016;588993;NA;40.2644083502167;0.000242021968633857;100;"Scope 1 +2 (market-based)";117.23;43.68;43.68;"45103-abs-S12M-2015-2025-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";161.057633400867;161.057633400867;117.23;43.68;0.728543906531602;1;120.79322505065;161.057633400867;142.549245371561
"AbbVie Inc";"United States of America";"Lithuania";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2015;50;2035;665467;665467;NA;2015;2016;588993;NA;80.5288167004333;0.000242021968633857;100;"Scope 1 +2 (market-based)";117.23;43.68;43.68;"45103-abs-S12M-2015-2035-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";161.057633400867;161.057633400867;117.23;43.68;0.728543906531602;1;80.5288167004333;161.057633400867;142.549245371561
"3i Group";"United Kingdom of Great Britain and Northern Ireland";"Luxembourg";"Financial services";"Services";"Asset managers";2017;25;2019;365.8;366;NA;2017;2017;293.4;NA;0;0;100;"Scope 1 +2 (market-based)";0;3.7;0;"44-abs-S12M-2017-2019-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";0;0;0;0;0;1;0;0;0
"Atos SE";"France";"Luxembourg";"Financial services, IT & software development, Specialized professional services";"Services";"Banks, IT services, Other professional services";2012;3.09;2021;384913;NA;NA;2017;2018;NA;NA;0.0990097425743851;0.00000832447537187638;100;"Other, please specify: S 1+2 (L+M), + S3 Upstream Cats 3&6";294;0;0;"1149-abs-S12X3-2012-2021-1";"S12X3";"Scope 1+2+3";"S1";"max";"absolute";3.20419878881505;3.20419878881505;294;0;1;1;3.10518904624067;3.14919337627373;3.14919337627373
"Atos SE";"France";"Luxembourg";"Financial services, IT & software development, Specialized professional services";"Services";"Banks, IT services, Other professional services";2012;40.62;2050;384913;NA;NA;2017;2018;NA;NA;1.30154554801667;0.00000832447537187638;100;"Other, please specify: S 1+2 (L+M), + S3 Upstream Cats 3&6";294;0;0;"1149-abs-S12X3-2012-2050-1";"S12X3";"Scope 1+2+3";"S1";"max";"absolute";3.20419878881505;3.20419878881504;294;0;1;1;1.90265324079837;3.03294279565495;3.03294279565495
"Proximus";"Belgium";"Luxembourg";"Electrical & electronic equipment, Media, telecommunications & data center services, Web & marketing services";"Manufacturing, Services";"Communications equipment, Marketing, Telecommunications services";2015;30;2025;50318;45571;NA;2017;2018;46487;NA;828.693200249532;0.0548970679975047;100;"Scope 1 +2 (market-based)";2552;2893;0;"1652-abs-S12M-2015-2025-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";2762.31066749844;2762.31066749844;2552;0;1;1;1933.61746724891;2596.57202744853;2552
"Cap Gemini";"France";"Luxembourg";"IT & software development, Specialized professional services";"Services";"IT services, Other professional services";2015;30;2030;158521;208754;NA;2015;2016;181940;NA;24.9726666548801;0.00052511794767213;79;"Scope 1+2 (location-based)";0;76.63;0;"2697-abs-S12L-2015-2030-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";83.2422221829337;83.2422221829337;0;76.63;0;1;58.2695555280536;83.2422221829337;95.5399593994673
"Commerzbank AG";"Germany";"Luxembourg";"Financial services";"Services";"Asset managers, Banks";2007;70;2020;247498;NA;216278;2017;2018;129967.89;54099.89;958.62138105035;0.0132928181554528;67.4;"Scope 1+2 (market-based) +3 (upstream)";10.36;733.43;708.78;"3599-abs-S12M3-2007-2020-1";"S12M3";"Scope 1+2+3";"S1";"S2M";"absolute";3289.94590783826;1369.45911578621;10.36;708.78;0.0144060961704258;0.416255815186351;410.837734735864;632.058053439791;719.139999999999
"eBay Inc.";"United States of America";"Luxembourg";"Discretionary retail, Entertainment services";"Hospitality, Retail";"Discretionary delivery retail, Entertainment services";2016;100;2025;87678;83500;NA;2016;2017;96282.74;NA;452.796492934132;0.00516431137724551;100;"Scope 2 (market-based)";25.84;281;431.22;"5197-abs-S2M-2016-2025-1";"S2M";"Scope 2";"";"S2M";"absolute";452.796492934132;452.796492934132;0;431.22;0;1;0;452.796492934132;497.234049614371
"Estee Lauder Companies Inc.";"United States of America";"Luxembourg";"Chemicals";"Manufacturing";"Personal care & household products";2016;100;2020;93302;67833.97;NA;2016;2017;64601.3;NA;42.4875439252634;0.000455376561330555;100;"Scope 1 +2 (market-based)";14.29;15.73;16.6;"5885-abs-S12M-2016-2020-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";42.4875439252634;42.4875439252634;14.29;16.6;0.46260925865976;1;0;42.4875439252634;29.4179178514836
"General Electric Company";"United States of America";"Luxembourg";"Electrical & electronic equipment, Financial services, Industrial support services, Medical equipment & supplies, Powered machinery, Renewable energy equipment, Transportation equipment";"Biotech, health care & pharma, Manufacturing, Services";"Banks, Electrical equipment, Energy services & equipment, Engines & motors, Industrial machinery, Medical equipment, Other renewable energy equipment, Railroad rolling stock";2011;20;2020;5199588;5199588;NA;2017;2018;3777485;NA;14.8107978933073;0.0000142422802473074;100;"Scope 1 +2 (market-based)";12.4;41.4;41.4;"7166-abs-S12M-2011-2020-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";74.0539894665366;74.0539894665365;12.4;41.4;0.230483271375465;1;59.2431915732292;64.1801242043316;53.8
"Intesa Sanpaolo S.p.A";"Italy";"Luxembourg";"Financial services";"Services";"Asset managers, Banks, Insurance";2012;27;2022;12431;58993.85;NA;2012;2013;40749.36;NA;62.8030913713887;0.0187116114645849;21;"Scope 1";1103.87;756.55;0;"9363-abs-S1-2012-2022-1";"S1";"Scope 1";"S1";"";"absolute";232.604042116255;232.604042116254;1103.87;0;1;1;169.800950744866;232.604042116254;762.486191750497
"Intesa Sanpaolo S.p.A";"Italy";"Luxembourg";"Financial services";"Services";"Asset managers, Banks, Insurance";2012;28;2022;249171;280029.3;NA;2012;2013;201812.52;NA;1143.25903398256;0.0163866099125064;89;"Scope 1+2 (location-based)";1103.87;756.55;0;"9363-abs-S12L-2012-2022-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";4083.06797850913;4083.06797850914;1103.87;756.55;0.593344513604455;1;2939.80894452658;4083.06797850914;3307.0230406999
"Intesa Sanpaolo S.p.A";"Italy";"Luxembourg";"Financial services";"Services";"Asset managers, Banks, Insurance";2012;41;2037;249171;280029.3;NA;2012;2013;201812.52;NA;1674.05787118875;0.0163866099125064;89;"Scope 1+2 (location-based)";1103.87;756.55;0;"9363-abs-S12L-2012-2037-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";4083.06797850913;4083.06797850915;1103.87;756.55;0.593344513604455;1;2409.0101073204;4083.06797850915;3307.0230406999
"JPMorgan Chase & Co.";"United States of America";"Luxembourg";"Financial services";"Services";"Asset managers, Banks, Insurance";2005;50;2020;1392704;1392704;NA;2017;2018;675072;NA;697.237046359499;0.00100127097554039;100;"Scope 1 +2 (market-based)";16.81;342.06;659.12;"9871-abs-S12M-2005-2020-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";1394.474092719;1394.474092719;16.81;659.12;0.0248694391431065;1;697.237046359499;836.684455631399;675.930000000002
"Legg Mason, Inc.";"United States of America";"Luxembourg";"Financial services";"Services";"Asset managers";2007;50;2020;17107;17107;NA;2009;2010;3459.96;NA;4.865702773169;0.000568855178952358;100;"Scope 1+2 (location-based)";5;7;0;"10612-abs-S12L-2007-2020-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";9.73140554633799;9.731405546338;5;7;0.416666666666667;1;4.865702773169;8.98283588892738;1.968216164968
"NH Hotel Group";"Spain";"Luxembourg";"Bars, hotels & restaurants";"Hospitality";"Hotels & lodging";2007;70;2030;123640;NA;NA;2009;2010;100293;NA;300.806008473488;0.00347559745428535;100;"Scope 1+2 (location-based)";22;357;0;"13161-abs-S12L-2007-2030-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";429.722869247841;429.72286924784;22;357;0.0580474934036939;1;128.916860774352;403.565825032754;348.578095482641
"NH Hotel Group";"Spain";"Luxembourg";"Bars, hotels & restaurants";"Hospitality";"Hotels & lodging";2016;36;2019;49069;88124.05;NA;2016;2017;45856;NA;55445.4439980913;3.13874589286353;100;"Scope 1 +2 (market-based)";276599;0;0;"13161-abs-S12M-2016-2019-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";154015.122216921;154015.12221692;276599;0;1;1;98569.678218829;154015.12221692;143930.33166315
"Nomura Holdings, Inc.";"Japan";"Luxembourg";"Financial services";"Services";"Asset managers, Banks";2011;34;2020;63112;NA;90105;2018;2018;145218;73636;118.50721095181;0.010891411809441;15;"Scope 1+2 (location-based) +3 (upstream)";157;645;0;"13351-abs-S12L3-2011-2020-1";"S12L3";"Scope 1+2+3";"S1";"S2L";"absolute";687.37878211744;348.5506204465;157;645;0.195760598503741;0.507072126044981;230.04340949469;256.378345261759;801.999999999997
"Prologis";"United States of America";"Luxembourg";"Financial services";"Services";"REIT";2011;20;2020;8667;8667;NA;2017;2018;6305;NA;6.26003457573355;0.00361141950832672;100;"Scope 1+2 (location-based)";0;22.77;11.57;"15169-abs-S12L-2011-2020-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";31.3001728786677;31.3001728786678;0;22.77;0;1;25.0401383029342;27.1268164948454;22.77
"Prudential plc";"United Kingdom of Great Britain and Northern Ireland";"Luxembourg";"Financial services";"Services";"Asset managers, Insurance";2016;18;2020;9609;101858;NA;2016;2017;96179.59;NA;0.0638135154650392;0.0000368945291249172;9.5;"Scope 1+2 (location-based)";0;3.73;0;"15283-abs-S12L-2016-2020-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";0.354519530361329;0.354519530361329;0;3.73;0;1;0.29070601489629;0.354519530361329;3.54850068447759
"Royal Bank of Scotland Group";"United Kingdom of Great Britain and Northern Ireland";"Luxembourg";"Financial services";"Services";"Asset managers, Banks";2014;45;2020;512583;3005877;407231;2017;2018;2085217;243131;11.0286057973822;0.000410067000917201;100;"Scope 1+2 (location-based) +3 (upstream)";26.6;73.1;0;"15949-abs-S12L3-2014-2020-1";"S12L3";"Scope 1+2+3";"S1";"S2L";"absolute";210.193373531142;24.5080128830716;26.6;73.1;0.266800401203611;0.135478264746029;13.4794070856894;18.9937099843805;99.7
"Meliá Hotels International S.A.";"Spain";"Luxembourg";"Bars, hotels & restaurants, Entertainment services, Other services";"Hospitality, Services";"Entertainment services, Hotels & lodging, Real estate services";2011;11.4;2020;47348;56359.02;NA;2017;2018;48539;NA;0;0;100;"Scope 1";0;1041.45;0;"17334-abs-S1-2011-2020-1";"S1";"Scope 1";"S1";"";"absolute";0;0;0;0;0;1;0;0;0
"Skandinaviska Enskilda Banken AB (SEB AB)";"Sweden";"Luxembourg";"Financial services";"Services";"Asset managers, Banks";2015;20;2020;5108;5108;NA;2015;2016;5505;NA;9.24965451512985;0.00905408625208482;100;"Scope 2 (market-based)";0;351;38;"22943-abs-S2M-2015-2020-1";"S2M";"Scope 2";"";"S2M";"absolute";46.2482725756493;46.2482725756492;0;38;0;1;36.9986180605194;46.2482725756492;49.8427448177269
"Syniverse";"United States of America";"Luxembourg";"Media, telecommunications & data center services";"Services";"Telecommunications services";2010;27.8;2020;10336;10336;NA;2017;2018;2835.13;NA;0;0;100;"Scope 2 (market-based)";0;134.51;0;"28924-abs-S2M-2010-2020-1";"S2M";"Scope 2";"";"S2M";"absolute";0;0;0;0;0;1;0;0;0
"Befimmo SA";"Belgium";"Luxembourg";"Financial services";"Services";"REIT";2016;53;2030;12784;12784;NA;2017;2018;12478;NA;22.2628882833788;0.00328578297804135;100;"Scope 1";41;201;0;"31360-abs-S1-2016-2030-1";"S1";"Scope 1";"S1";"";"absolute";42.0054495912806;42.0054495912808;41;0;1;1;19.742561307902;40.4152432853251;41
"Befimmo SA";"Belgium";"Luxembourg";"Financial services";"Services";"REIT";2016;23;2030;6244;6244;NA;2017;2018;6135;NA;47.0513643031785;0.0327628361858191;100;"Scope 2 (location-based)";41;201;0;"31360-abs-S2L-2016-2030-1";"S2L";"Scope 2";"";"S2L";"absolute";204.571149144254;204.571149144254;0;201;0;1;157.519784841076;201.210337408313;201
"Befimmo SA";"Belgium";"Luxembourg";"Financial services";"Services";"REIT";2016;100;2020;61;61.5;NA;2017;2018;61;NA;0;0;100;"Scope 2 (market-based)";41;201;0;"31360-abs-S2M-2016-2020-1";"S2M";"Scope 2";"";"S2M";"absolute";0;0;0;0;0;1;0;0;0
"AbbVie Inc";"United States of America";"Luxembourg";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2015;25;2025;665467;665467;NA;2015;2016;588993;NA;0.235215610274089;0.00000141383786287878;100;"Scope 1 +2 (market-based)";0.19;0.75;0.75;"45103-abs-S12M-2015-2025-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";0.940862441096353;0.940862441096356;0.19;0.75;0.202127659574468;1;0.705646830822267;0.940862441096356;0.832740604370561
"AbbVie Inc";"United States of America";"Luxembourg";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2015;50;2035;665467;665467;NA;2015;2016;588993;NA;0.470431220548178;0.00000141383786287878;100;"Scope 1 +2 (market-based)";0.19;0.75;0.75;"45103-abs-S12M-2015-2035-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";0.940862441096353;0.940862441096356;0.19;0.75;0.202127659574468;1;0.470431220548178;0.940862441096356;0.832740604370561
"News Corp";"United States of America";"Luxembourg";"IT & software development, Print & publishing services, Web & marketing services";"Services";"Marketing, Print publishing, Software";2006;40;2020;372563;NA;352511;2013;2014;318540.62;202014.62;6.63322828671797;0.0000701854761914092;100;"Scope 1+2 (location-based) +3 (downstream)";0;17.91;0;"50074-abs-S12L3-2006-2020-1";"S12L3";"Scope 1+2+3";"S1";"S2L";"absolute";26.1485115663;16.5830707167949;0;17.91;0;0.634187941242784;9.94984243007695;13.2664565734359;14.1784923023266
