"Scope_short";"account_id";"company_name";"incorporation_country";"Country/Region";"primary_sector";"primary_industry";"primary_activity";"Base year";"% reduction from base year";"Target year";"BY_EM_target";"BY_EM_100";"BY_EM_100_excl_scope3";"Most recent accounting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"Global S1";"Global S2L";"Global S2M";"T_ID";"Target coverage";"Year target was set";"Is this a science-based target?";"% of target achieved [auto-calculated]";"Scope";"Scope1";"Scope2";"target_type";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_EM_excl_scope3_interpolated";"MRY_EM_excl_scope3"
"S12M";15980;"Royal Bank of Canada";"Canada";"Guernsey";"Financial services";"Services";"Banks";2018;15;2023;264.940822790812;264.940822790812;NA;2019;216.236557100316;NA;39.7411234186219;0.00218121123608292;100;"Scope 1+2 (market-based)";25;205;205;23230;85049;82216;"15980-abs-S12M-2018-2023-1";NA;2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";122.553822088668;"Scope 1+2";"S1";"S2M";"absolute";264.940822790812;264.940822790813;25;205;0.108695652173913;1;225.199699372191;256.992598107088;216.236557100316
"S12M";15980;"Royal Bank of Canada";"Canada";"Jersey";"Financial services";"Services";"Banks";2018;15;2023;361.7018189405;361.7018189405;NA;2019;295.209908389128;NA;54.2552728410751;0.00297782751360886;100;"Scope 1+2 (market-based)";21;293;293;23230;85049;82216;"15980-abs-S12M-2018-2023-1";NA;2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";122.553822088668;"Scope 1+2";"S1";"S2M";"absolute";361.7018189405;361.701818940501;21;293;0.0668789808917197;1;307.446546099426;350.850764372286;295.209908389128
"S12M";15980;"Royal Bank of Canada";"Canada";"United Kingdom";"Financial services";"Services";"Banks";2018;15;2023;7962.04768317433;7962.04768317433;NA;2019;6498.37862033648;NA;1194.30715247615;0.0655501394078486;100;"Scope 1+2 (market-based)";868;6044;6044;23230;85049;82216;"15980-abs-S12M-2018-2023-1";NA;2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";122.553822088668;"Scope 1+2";"S1";"S2M";"absolute";7962.04768317433;7962.04768317433;868;6044;0.125578703703704;1;6767.74053069818;7723.1862526791;6498.37862033648
"S12M";15980;"Royal Bank of Canada";"Canada";"United States of America";"Financial services";"Services";"Banks";2018;15;2023;33007.0188532519;33007.0188532519;NA;2019;26939.3143789238;NA;4951.05282798779;0.271740985907479;100;"Scope 1+2 (market-based)";751;27903;27903;23230;85049;82216;"15980-abs-S12M-2018-2023-1";NA;2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";122.553822088668;"Scope 1+2";"S1";"S2M";"absolute";33007.0188532519;33007.0188532519;751;27903;0.0262092552523208;1;28055.9660252641;32016.8082876544;26939.3143789238
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Argentina";"Financial services";"Services";"Insurance";2016;37;2025;681.792611464967;NA;NA;2019;4381.38496815286;254.498343949044;14.6530341351953;0.0247133757961783;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.6130162350258;"Scope 1+2+3";"S1";"S2L";"absolute";681.792611464967;39.6027949599873;NA;NA;0.4;0.0580862776950499;24.949760824792;34.7184502482555;254.498343949044
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Brazil";"Financial services";"Services";"Insurance";2016;37;2025;24.4250445859872;NA;NA;2019;156.961987261146;9.11733757961783;0.524941171338183;0.000885350318471337;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.6130162350258;"Scope 1+2+3";"S1";"S2L";"absolute";24.4250445859872;1.41875992253563;NA;NA;0.4;0.0580862776950499;0.893818751197447;1.24377953208957;9.11733757961783
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Canada";"Financial services";"Services";"Insurance";2016;37;2025;5540.44356687898;NA;NA;2019;35604.3989808917;2068.12700636943;119.074785124409;0.200828025477707;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.6130162350258;"Scope 1+2+3";"S1";"S2L";"absolute";5540.44356687898;321.823743579484;NA;NA;0.4;0.0580862776950499;202.748958455075;282.132148538014;2068.12700636943
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Chile";"Financial services";"Services";"Insurance";2016;37;2025;333.867515923567;NA;NA;2019;2145.52356687898;124.625477707007;7.17545486001833;0.0121019108280255;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.6130162350258;"Scope 1+2+3";"S1";"S2L";"absolute";333.867515923567;19.3931212432928;NA;NA;0.4;0.0580862776950499;12.2176663832745;17.00130295662;124.625477707007
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Colombia";"Financial services";"Services";"Insurance";2016;37;2025;85.2240764331209;NA;NA;2019;547.673121019108;31.8122929936305;1.83162926689942;0.00308917197452229;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.6130162350258;"Scope 1+2+3";"S1";"S2L";"absolute";85.2240764331209;4.95034936999843;NA;NA;0.4;0.0580862776950499;3.11872010309901;4.33980628103196;31.8122929936305
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"France";"Financial services";"Services";"Insurance";2016;37;2025;56.2303184713375;NA;NA;2019;361.351337579617;20.9895541401273;1.20849766063467;0.00203821656050955;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.6130162350258;"Scope 1+2+3";"S1";"S2L";"absolute";56.2303184713375;3.26620989360722;NA;NA;0.4;0.0580862776950499;2.05771223297255;2.86337734006233;20.9895541401273
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Ireland";"Financial services";"Services";"Insurance";2016;37;2025;1208.95184713376;NA;NA;2019;7769.05375796178;451.275414012739;25.9826997036453;0.0438216560509554;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.6130162350258;"Scope 1+2+3";"S1";"S2L";"absolute";1208.95184713376;70.2235127125549;NA;NA;0.4;0.0580862776950499;44.2408130089096;61.5626128113398;451.275414012739
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Mexico";"Financial services";"Services";"Insurance";2016;37;2025;500.80127388535;NA;NA;2019;3218.28535031847;186.938216560509;10.7631822900275;0.0181528662420382;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.6130162350258;"Scope 1+2+3";"S1";"S2L";"absolute";500.80127388535;29.0896818649392;NA;NA;0.4;0.0580862776950499;18.3264995749117;25.50195443493;186.938216560509
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Netherlands";"Financial services";"Services";"Insurance";2016;37;2025;142.332993630573;NA;NA;2019;914.670573248408;53.1298089171975;3.0590097034815;0.00515923566878981;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.6130162350258;"Scope 1+2+3";"S1";"S2L";"absolute";142.332993630573;8.26759379319324;NA;NA;0.4;0.0580862776950499;5.20858408971174;7.24792389203274;53.1298089171975
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Oman";"Financial services";"Services";"Insurance";2016;37;2025;683.549808917198;NA;NA;2019;4392.67719745224;255.154267515924;14.6907996870902;0.0247770700636943;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.6130162350258;"Scope 1+2+3";"S1";"S2L";"absolute";683.549808917198;39.7048640191627;NA;NA;0.4;0.0580862776950499;25.0140643320725;34.8079307901326;255.154267515924
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Russia";"Financial services";"Services";"Insurance";2016;37;2025;84.8726369426752;NA;NA;2019;545.414675159236;31.6811082802548;1.82407615652045;0.00307643312101911;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.6130162350258;"Scope 1+2+3";"S1";"S2L";"absolute";84.8726369426752;4.92993555816338;NA;NA;0.4;0.0580862776950499;3.10585940164293;4.32191017265656;31.6811082802548
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Saudi Arabia";"Financial services";"Services";"Insurance";2016;37;2025;783.710063694267;NA;NA;2019;5036.33426751592;292.541910828025;16.8434361450957;0.0284076433121019;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.6130162350258;"Scope 1+2+3";"S1";"S2L";"absolute";783.710063694267;45.5228003921505;NA;NA;0.4;0.0580862776950499;28.6793642470548;39.9083216771186;292.541910828025
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Spain";"Financial services";"Services";"Insurance";2016;37;2025;82.5882802547771;NA;NA;2019;530.734777070064;30.8284076433121;1.77498093905717;0.00299363057324841;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.6130162350258;"Scope 1+2+3";"S1";"S2L";"absolute";82.5882802547771;4.79724578123559;NA;NA;0.4;0.0580862776950499;3.02226484217842;4.20558546821654;30.8284076433121
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"United Arab Emirates";"Financial services";"Services";"Insurance";2016;37;2025;354.95388535032;NA;NA;2019;2281.03031847134;132.496560509555;7.62864148275633;0.0128662420382166;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.6130162350258;"Scope 1+2+3";"S1";"S2L";"absolute";354.95388535032;20.6179499533955;NA;NA;0.4;0.0580862776950499;12.9893084706392;18.0750694591434;132.496560509555
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"United Kingdom";"Financial services";"Services";"Insurance";2016;37;2025;14528.5085350318;NA;NA;2019;93364.1518471337;5423.17605095541;312.245583066482;0.526624203821656;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.6130162350258;"Scope 1+2+3";"S1";"S2L";"absolute";14528.5085350318;843.906981260762;NA;NA;0.4;0.0580862776950499;531.66139819428;739.825120238602;5423.17605095541
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Uruguay";"Financial services";"Services";"Insurance";2016;37;2025;54.4731210191083;NA;NA;2019;350.059108280255;20.3336305732484;1.17073210873983;0.00197452229299363;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2025-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";85.6130162350258;"Scope 1+2+3";"S1";"S2L";"absolute";54.4731210191083;3.16414083443197;NA;NA;0.4;0.0580862776950499;1.99340872569214;2.77389679818536;20.3336305732484
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Argentina";"Financial services";"Services";"Insurance";2016;50;2030;681.792611464967;NA;NA;2019;4381.38496815286;254.498343949044;19.8013974799937;0.0247133757961783;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";63.3536320139191;"Scope 1+2+3";"S1";"S2L";"absolute";681.792611464967;39.6027949599874;NA;NA;0.4;0.0580862776950499;19.8013974799937;35.3596383571316;254.498343949044
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Brazil";"Financial services";"Services";"Insurance";2016;50;2030;24.4250445859872;NA;NA;2019;156.961987261146;9.11733757961783;0.709379961267815;0.000885350318471337;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";63.3536320139191;"Scope 1+2+3";"S1";"S2L";"absolute";24.4250445859872;1.41875992253563;NA;NA;0.4;0.0580862776950499;0.709379961267815;1.26674993083538;9.11733757961783
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Canada";"Financial services";"Services";"Insurance";2016;50;2030;5540.44356687898;NA;NA;2019;35604.3989808917;2068.12700636943;160.911871789743;0.200828025477707;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";63.3536320139191;"Scope 1+2+3";"S1";"S2L";"absolute";5540.44356687898;321.823743579486;NA;NA;0.4;0.0580862776950499;160.911871789743;287.34262819597;2068.12700636943
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Chile";"Financial services";"Services";"Insurance";2016;50;2030;333.867515923567;NA;NA;2019;2145.52356687898;124.625477707007;9.69656062164639;0.0121019108280255;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";63.3536320139191;"Scope 1+2+3";"S1";"S2L";"absolute";333.867515923567;19.3931212432928;NA;NA;0.4;0.0580862776950499;9.69656062164639;17.3152868243686;124.625477707007
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"Colombia";"Financial services";"Services";"Insurance";2016;50;2030;85.2240764331209;NA;NA;2019;547.673121019108;31.8122929936305;2.47517468499921;0.00308917197452229;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";63.3536320139191;"Scope 1+2+3";"S1";"S2L";"absolute";85.2240764331209;4.95034936999842;NA;NA;0.4;0.0580862776950499;2.47517468499921;4.41995479464145;31.8122929936305
"S12L3";15981;"RSA Insurance Group";"United Kingdom of Great Britain and Northern Ireland";"France";"Financial services";"Services";"Insurance";2016;50;2030;56.2303184713375;NA;NA;2019;361.351337579617;20.9895541401273;1.6331049468036;0.00203821656050955;100;"Scope 1+2 (location-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"15981-abs-S12L3-2016-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";63.3536320139191;"Scope 1+2+3";"S1";"S2L";"absolute";56.2303184713375;3.2662098936072;NA;NA;0.4;0.0580862776950499;1.6331049468036;2.91625883357786;20.9895541401273
