"dataset_year";"Account number";"Organization";"Target reference number";"Scope(s) (or Scope 3 category)";"Target coverage";"Targeted reduction from base year (%)";"Base year";"Year target was set";"Covered emissions in base year (metric tons CO2e)";"Target year";"% of target achieved ";"Target status in reporting year";"Covered emissions in reporting year (metric tons CO2e)"
"2018";1417;"Bank of Montreal";"Abs 1";"Scope 1+2 (location-based) +3 (upstream)";"100.0";15;"2016.0";"2017.0";175268;2021;2.96;"Underway";174489.81008
"2018";1417;"Bank of Montreal";"Abs 2";"Scope 2 (market-based)";"100.0";90;"2017.0";"2017.0";103350;2017;92.38;"Retired";17422.743
"2018";1470;"Bank of Nova Scotia (Scotiabank)";"Abs 1";"Scope 1+2 (location-based)";"100.0";10;"2016.0";"2017.0";132381;2021;77.43;"Underway";122130.73917
"2018";36595;"Bankia";"Abs 2";"Scope 2 (market-based)";"100.0";100;"2016.0";"2017.0";0;2020;100;"Underway";0
"2018";1487;"Bankinter";"Abs 1";"Scope 1 +2 (market-based)";"100.0";10;"2012.0";"2013.0";10398;2017;96;"Underway";9399.792
"2018";1487;"Bankinter";"Abs 2";"Scope 3: Purchased goods & services";"0.6";10;"2012.0";"2013.0";379.28;2017;100;"Underway";341.352
"2018";1487;"Bankinter";"Abs 3";"Scope 2 (market-based)";"100.0";10;"2012.0";"2013.0";9539.24;2017;94;"Underway";8642.55144
"2018";1502;"Barclays";"Abs 1";"Scope 1+2 (location-based) +3 (upstream)";"100.0";30;"2015.0";"2015.0";469535;2018;100;"Underway";328674.5
"2018";31375;"Barco NV";"Abs 1";"Scope 1+2 (market-based) +3 (upstream)";"99.0";20;"2015.0";"2015.0";80566;2020;24;"Underway";76698.832
"2018";1574;"Baxter International Inc.";"Abs 1";"Scope 1 +2 (market-based)";"100.0";10;"2015.0";"2015.0";691000;2020;100;"Underway";621900
"2018";31360;"Befimmo SA";"Abs 1";"Scope 1";"100.0";53;"2016.0";"2017.0";12784;2030;2.5;"New";12614.612
"2018";31360;"Befimmo SA";"Abs 2";"Scope 2 (location-based)";"100.0";23;"2016.0";"2017.0";6244;2030;13.8;"New";6045.81544
"2018";41029;"Beijing Wingain Electronic Equipment Co Ltd";"Abs 1";"Scope 2 (location-based)";"100.0";10;"2018.0";"2017.0";2200;2000;55;"Underway";2079
"2018";35800;"Bel Fuse Inc.";"Abs 1";"Scope 1+2 (location-based)";"100.0";25;"2010.0";"2010.0";13896.75;2025;80;"Underway";11117.4
"2018";35800;"Bel Fuse Inc.";"Abs 2";"Scope 1+2 (location-based)";"100.0";21;"2013.0";"2015.0";6625;2025;100;"Underway";5233.75
"2018";22901;"Bemis Company";"Abs 1";"Scope 1+2 (location-based)";"100.0";18.5;"2010.0";"2010.0";895558;2017;100;"Underway";729879.77
"2018";1681;"Benesse Holdings, Inc.";"Abs 1";"Scope 1+2 (market-based) +3 (upstream & downstream)";"100.0";55;"2013.0";"2016.0";24492286.57;2050;49;"Underway";17891615.339385
"2018";1681;"Benesse Holdings, Inc.";"Abs 2";"Scope 1+2 (location-based) +3 (upstream & downstream)";"100.0";31;"2013.0";"2016.0";24492286.57;2030;26;"Underway";22518208.272458
"2018";1681;"Benesse Holdings, Inc.";"Abs 3";"Scope 1+2 (location-based) +3 (upstream & downstream)";"100.0";6.2;"2013.0";"2016.0";24492286.57;2016;45.6;"Underway";23799840.644093
"2018";1650;"Berner Kantonalbank AG BEKB";"Abs 1";"Scope 1+2 (market-based) +3 (upstream)";"100.0";5;"2015.0";"2016.0";1419;2019;100;"Underway";1348.05
"2018";1650;"Berner Kantonalbank AG BEKB";"Abs 2";"Scope 1 +2 (market-based)";"100.0";12;"2012.0";"2013.0";720;2022;100;"Underway";633.6
"2018";1650;"Berner Kantonalbank AG BEKB";"Abs 3";"Scope 1 +2 (market-based)";"100.0";61;"2004.0";"2016.0";1643;2022;100;"Underway";640.77
"2018";1650;"Berner Kantonalbank AG BEKB";"Abs 4";"Scope 1 +2 (market-based)";"100.0";70;"2004.0";"2016.0";1643;2036;96;"Underway";538.904
"2018";35761;"Bernhardt Design a Division of Bernhardt Furniture Company";"Abs 1";"Scope 1+2 (location-based)";"100.0";64;"2008.0";"2008.0";5045;2017;36;"Retired";3882.632
"2018";44164;"Bertelsmann";"Abs 1";"Scope 1 +2 (market-based)";"100.0";10;"2014.0";"2016.0";520700;2020;12;"Underway";514451.6
"2018";44164;"Bertelsmann";"Abs 2";"Scope 1 +2 (market-based)";"100.0";20;"2014.0";"2016.0";520700;2025;12;"Underway";508203.2
"2018";1693;"Best Buy Co., Inc.";"Abs 3";"Scope 1 +2 (market-based)";"100.0";45;"2009.0";"2010.0";1031706;2020;100;"Replaced";567438.3
"2018";1693;"Best Buy Co., Inc.";"Abs 4";"Scope 1 +2 (market-based)";"100.0";60;"2009.0";"2017.0";1031706;2020;85;"New";505535.94
"2018";1693;"Best Buy Co., Inc.";"Abs 6";"Scope 1 +2 (market-based)";"100.0";100;"2009.0";"2017.0";1031706;2050;51;"New";505535.94
"2018";1808;"BHP";"Abs 1";"Scope 1+2 (location-based)";"100.0";0;"2006.0";"2012.0";20600000;2017;100;"Expired";20600000
"2018";1823;"Big Yellow Group";"Abs 1";"Scope 1+2 (location-based)";"100.0";80;"2008.0";"2008.0";6487;2050;57;"Underway";3528.928
"2018";1823;"Big Yellow Group";"Abs 2";"Scope 1+2 (location-based)";"100.0";57;"2008.0";"2008.0";6487;2030;81;"Underway";3491.9521
"2018";22379;"BillerudKorsnäs";"Abs 1";"Scope 1 +2 (market-based)";"100.0";59;"2016.0";"2017.0";157543;2030;29;"New";130587.3927
"2018";22379;"BillerudKorsnäs";"Abs 2";"Scope 3 (upstream & downstream)";"78.0";30;"2016.0";"2017.0";548309;2030;50;"New";466062.65
"2018";1857;"Biogen Inc.";"Abs 2";"Scope 1+2 (market-based) +3 (upstream & downstream)";"100.0";100;"2014.0";"2014.0";0;2017;100;"Underway";0
"2018";1875;"BlackRock";"Abs 1";"Scope 1+2 (location-based)";"100.0";30;"2014.0";"2014.0";30234;2020;33;"Underway";27240.834
"2018";1884;"Bloomberg";"Abs 1";"Other, please specify: Scope 1 + Scope 2 (Mkt Based) + Scope 3";"100.0";20;"2007.0";"2013.0";187257;2020;7;"Underway";184635.402
"2018";1884;"Bloomberg";"Abs 2";"Scope 1 +2 (market-based)";"100.0";75;"2010.0";"2016.0";106198;2025;26;"Underway";85489.39
"2018";1884;"Bloomberg";"Abs 3";"Scope 1 +2 (market-based)";"100.0";70;"2010.0";"2016.0";106198;2050;26;"Underway";86869.964
"2018";1884;"Bloomberg";"Abs 4";"Scope 2 (market-based)";"100.0";35;"2007.0";"2013.0";102084;2020;11.4;"Underway";98010.8484
"2018";1932;"BMW AG";"Abs 1";"Scope 1 +2 (market-based)";"82.0";20;"2015.0";"2015.0";1267485;2020;100;"Underway";1013988
"2018";1932;"BMW AG";"Abs 2";"Scope 1 +2 (market-based)";"94.0";100;"2015.0";"2015.0";1440000;2050;24;"Underway";1094400
"2018";1464;"BNY Mellon";"Abs 1";"Scope 1+2 (location-based)";"70.0";40;"2008.0";"2014.0";174599;2020;100;"Underway";104759.4
"2018";1464;"BNY Mellon";"Abs 2";"Scope 2 (market-based)";"100.0";96;"2014.0";"2015.0";214116;2017;100;"Underway";8564.64000000001
"2018";1464;"BNY Mellon";"Abs 3";"Scope 1 +2 (market-based)";"100.0";92;"2014.0";"2015.0";214116;2040;100;"Underway";17129.28
"2018";2017;"Boeing Company";"Abs 1";"Scope 1 +2 (market-based)";"70.0";0;"2012.0";"2013.0";1180000;2017;100;"Expired";1180000
"2018";45101;"Borregaard ASA";"Abs 1";"Scope 1+2 (location-based)";"100.0";56;"2009.0";"2016.0";298343;2030;67;"Underway";186404.7064
"2018";45101;"Borregaard ASA";"Abs 2";"Scope 1+2 (location-based)";"100.0";91;"2009.0";"2016.0";298343;2050;41;"Underway";187031.2267
"2018";2096;"Bouygues";"Abs 1";"Scope 1";"100.0";1;"2016.0";"2016.0";2000000;2018;100;"Replaced";1980000
"2018";2096;"Bouygues";"Abs 2";"Other, please specify: Scope 1,2, 3a, excluding 3b";"100.0";20;"2015.0";"2016.0";2998576;2030;1;"New";2992578.848
"2018";2096;"Bouygues";"Abs 4";"Scope 1+2 (location-based)";"100.0";20;"2012.0";"2012.0";4299;2020;5;"Underway";4256.01
"2018";35801;"bpost";"Abs 1";"Scope 1 +2 (market-based)";"100.0";45;"2007.0";"2010.0";109196;2020;80;"Underway";69885.44
"2018";46940;"Brady Corporation";"Abs 1";"Scope 1+2 (location-based) +3 (upstream & downstream)";"100.0";100;"2017.0";"2017.0";1800;2018;100;"Underway";0
"2018";2135;"Braskem S/A";"Abs 1";"Scope 1+2 (location-based)";"100.0";24.2;"2008.0";"2008.0";12690917.72;2021;47;"New";11247452.7385272
"2018";2135;"Braskem S/A";"Abs 2";"Scope 1+2 (location-based)";"100.0";28.85;"2008.0";"2008.0";12690917.72;2024;39;"New";11262999.1127342
"2018";826598;"BRASPOR GRAFICA E EDITORA LTDA";"Abs 1";"Scope 1";"100.0";20;"2016.0";"2016.0";161.97;2017;100;"New";129.576
"2018";826598;"BRASPOR GRAFICA E EDITORA LTDA";"Abs 2";"Scope 1";"33.0";50;"2016.0";"2016.0";147780;2017;100;"New";73890
"2018";31309;"Brembo SpA";"Abs 1";"Scope 1 +2 (market-based)";"100.0";19;"2015.0";"2016.0";439937;2025;12;"Underway";429906.4364
"2018";31309;"Brembo SpA";"Abs 2";"Scope 1 +2 (market-based)";"100.0";41;"2015.0";"2016.0";439937;2040;6;"Underway";429114.5498
"2018";31309;"Brembo SpA";"Abs 3";"Scope 1 +2 (market-based)";"100.0";2.1;"2016.0";"2016.0";464647;2017;61;"Expired";458694.87193
"2018";61298;"Brewer Science";"Abs 1";"Scope 1";"80.0";30;"2014.0";"2015.0";1046.44;2030;85.3;"Underway";778.656004
"2018";61298;"Brewer Science";"Abs 2";"Scope 2 (location-based)";"100.0";100;"2014.0";"2015.0";6719.27;2030;24.5;"Underway";5073.04885
"2018";2156;"Bridgestone Corporation";"Abs 1";"Scope 1 +2 (market-based)";"100.0";50;"2005.0";"2010.0";4570763;2050;13.7;"Underway";4257665.7345
"2018";2156;"Bridgestone Corporation";"Abs 2";"Other, please specify: CO2 emission excess our contribution";"100.0";100;"2005.0";"2010.0";15733000;2020;86;"Underway";2202620
"2018";38092;"Bright International Corp.";"Abs 1";"Scope 2 (location-based)";"100.0";5;"2014.0";"2015.0";899;2018;17.2;"Underway";891.2686
"2018";38092;"Bright International Corp.";"Abs 3";"Scope 3: Waste generated in operations";"1.1000000000000001";40;"2013.0";"2014.0";80;2020;58.7;"Underway";61.216
"2018";38092;"Bright International Corp.";"Abs 4";"Scope 3: Waste generated in operations";"1.1000000000000001";50;"2013.0";"2014.0";54.1;2018;100;"Underway";27.05
"2018";38092;"Bright International Corp.";"Abs 5";"Scope 3: Downstream transportation and distribution";"75.8";10;"2013.0";"2014.0";5710;2018;55.9;"Underway";5390.811
"2018";38092;"Bright International Corp.";"Abs 6";"Scope 1+2 (location-based)";"100.0";5;"2014.0";"2014.0";1041;2018;9.3;"Underway";1036.15935
"2018";35223;"BRİSA BRIDGESTONE SABANCI LASTİK SAN. VE TİC. A.Ş";"Abs 1";"Scope 2 (location-based)";"71.0";4;"2017.0";"2017.0";68884;2020;36;"New";67892.0704
"2018";2191;"Bristol-Myers Squibb";"Abs 1";"Scope 1 +2 (market-based)";"100.0";5;"2015.0";"2015.0";409196;2020;100;"Underway";388736.2
"2018";2326;"Broadridge Financial Solutions Inc";"Abs 1";"Scope 1+2 (location-based)";"100.0";7.5;"2013.0";"2014.0";73288;2020;100;"Underway";67791.4
"2018";2335;"Brother Industries, Ltd.";"Abs 1";"Scope 1 +2 (market-based)";"100.0";30;"2015.0";"2018.0";200425.85;2030;2.7;"Underway";198802.400615
"2018";2335;"Brother Industries, Ltd.";"Abs 2";"Scope 3 (upstream & downstream)";"100.0";30;"2015.0";"2018.0";2659340.34;2030;4.9;"Underway";2620248.037002
"2018";2377;"BT Group";"Abs 1";"Scope 3 (upstream)";"100.0";29;"2017.0";"2017.0";3764820;2030;6.85;"Underway";3690031.8507
"2018";2414;"Burberry Group";"Abs 1";"Scope 1 +2 (market-based)";"100.0";100;"2016.0";"2017.0";25294;2022;24;"Underway";19223.44
"2018";2519;"CA Technologies";"Abs 1";"Scope 1 +2 (market-based)";"100.0";40;"2015.0";"2016.0";58694;2030;18.5;"Underway";54350.644
"2018";2519;"CA Technologies";"Abs 2";"Scope 1 +2 (market-based)";"100.0";35;"2006.0";"2012.0";95188;2020;100;"Retired";61872.2
"2018";8054;"Caesars Entertainment";"Abs 1";"Scope 1 +2 (market-based)";"100.0";30;"2011.0";"2016.0";1023394;2025;75.2;"Underway";792516.3136
"2018";8054;"Caesars Entertainment";"Abs 2";"Scope 1 +2 (market-based)";"100.0";95;"2011.0";"2016.0";1023394;2050;23.8;"Underway";792004.6166
"2018";4081;"CaixaBank";"Abs 2";"Scope 1 +2 (market-based)";"100.0";50;"2009.0";"2010.0";72533;2040;100;"Replaced";36266.5
"2018";4081;"CaixaBank";"Abs 1";"Scope 1 +2 (market-based)";"100.0";29;"2009.0";"2010.0";72533;2025;100;"New";51498.43
"2018";4081;"CaixaBank";"Abs 3";"Scope 3: Purchased goods & services";"76.0";15;"2016.0";"2016.0";8303;2020;100;"Underway";7057.55
"2018";34772;"Camargo Correa";"Abs 1";"Scope 1+2 (location-based) +3 (downstream)";"13.0";10;"2009.0";"2012.0";1254009;2020;20;"Underway";1228928.82
"2018";62079;"CAMPBELL WRAPPER CORP";"Abs 4";"Scope 2 (location-based)";"100.0";1;"2016.0";"2017.0";1000000;2017;1;"Underway";999900
"2018";2670;"Canadian Tire Corporation, Limited";"Abs 1";"Scope 1+2 (location-based) +3 (upstream & downstream)";"100.0";22;"2011.0";"2017.0";266248;2022;41;"Underway";242232.4304
"2018";52920;"Canary Wharf Group Plc";"Abs 1";"Scope 1+2 (location-based)";"100.0";5;"2012.0";"2012.0";46689;2017;37;"Underway";45825.2535
"2018";2688;"Canon Inc.";"Abs 1";"Scope 1 +2 (market-based)";"91.98";8.1;"2013.0";"2016.0";957809;2020;70.12;"Underway";903408.1306652
"2018";2688;"Canon Inc.";"Abs 2";"Scope 1 +2 (market-based)";"91.98";26;"2013.0";"2014.0";957809;2030;6.8;"Underway";940874.93688
"2018";2697;"Capgemini SE";"Abs 1";"Scope 1+2 (location-based)";"79.0";30;"2015.0";"2016.0";158521;2030;18;"Underway";149960.866
"2018";2697;"Capgemini SE";"Abs 2";"Scope 3: Business travel";"100.0";40;"2015.0";"2016.0";288045;2030;7.5;"Underway";279403.65
"2018";31426;"Capital & Counties Properties PLC";"Abs 1";"Scope 1+2 (location-based)";"97.0";3;"2015.0";"2015.0";6732;2017;100;"New";6530.04
"2018";31426;"Capital & Counties Properties PLC";"Abs 2";"Scope 1+2 (location-based)";"97.0";10;"2015.0";"2016.0";6732;2020;100;"Retired";6058.8
"2018";31426;"Capital & Counties Properties PLC";"Abs 3";"Scope 1+2 (location-based)";"97.0";52;"2015.0";"2016.0";6732;2050;100;"Retired";3231.36
"2018";2695;"Capital One Financial";"Abs 1";"Scope 1 +2 (market-based)";"100.0";100;"2017.0";"2017.0";11719;2017;99;"Underway";117.19
"2018";2695;"Capital One Financial";"Abs 2";"Scope 3: Business travel";"100.0";100;"2017.0";"2017.0";62340;2017;100;"Underway";0
"2018";31648;"Capital Power Corporation";"Abs 1";"Scope 1";"92.0";100;"2016.0";"2017.0";9700000;2031;2;NA;9506000
"2018";2797;"Carlsberg Breweries A/S";"Abs 1";"Scope 1 +2 (market-based)";"92.0";100;"2015.0";"2015.0";846000;2030;17;"New";702180
"2018";2880;"Carrefour";"Abs 1";"Scope 1+2 (market-based) +3 (downstream)";"100.0";40;"2010.0";"2015.0";4013634;2025;61;"Underway";3034307.304
"2018";2880;"Carrefour";"Abs 2";"Scope 1+2 (location-based) +3 (downstream)";"100.0";70;"2010.0";"2015.0";4013634;2050;34.8;"Underway";3035912.7576
"2018";2836;"Cartus";"Abs 1";"Scope 1+2 (location-based)";"100.0";20;"2016.0";"2017.0";3295.26;2022;80;"Underway";2768.0184
"2018";2908;"Casio Computer Co., Ltd.";"Abs 1";"Scope 1+2 (location-based)";"100.0";80;"2005.0";"2010.0";47887;2050;29;"Retired";36777.216
"2018";2908;"Casio Computer Co., Ltd.";"Abs 2";"Scope 1+2 (location-based)";"100.0";30;"2005.0";"2010.0";47887;2020;78;"Retired";36681.442
"2018";2924;"Catalyst Paper Corporation";"Abs 1";"Scope 1";"25.0";75;"1990.0";"2016.0";1368833;2021;81;"Underway";537266.9525
"2018";37878;"Cavium";"Abs 1";"Scope 1";"1.0";20;"2016.0";"2016.0";170;2017;20;"Expired";163.2
"2018";37878;"Cavium";"Abs 2";"Scope 1";"1.0";20;"2016.0";"2016.0";5;2017;20;"Expired";4.8
"2018";37878;"Cavium";"Abs 3";"Scope 2 (location-based)";"37.0";40;"2016.0";"2016.0";4104;2017;40;"Expired";3447.36
"2018";2885;"CBRE Group, Inc.";"Abs 1";"Scope 1";"100.0";20;"2016.0";"2017.0";63414;2026;100;"Underway";50731.2
"2018";2885;"CBRE Group, Inc.";"Abs 2";"Scope 2 (location-based)";"100.0";30;"2015.0";"2016.0";33949;2025;88;"Underway";24986.464
"2018";2885;"CBRE Group, Inc.";"Abs 3";"Scope 2 (location-based)";"100.0";50;"2015.0";"2016.0";33949;2035;53;"Underway";24952.515
"2018";50905;"CE (CETARSA)";"Abs 1";"Scope 2 (location-based)";"100.0";1;"2017.0";"2016.0";335;2020;100;"Underway";331.65
"2018";2985;"Celestica Inc.";"Abs 1";"Scope 1 +2 (market-based)";"100.0";30;"2012.0";"2013.0";204884;2020;22.4;"Underway";191115.7952
"2018";3010;"Centrais Eletricas Brasileiras S/A (ELETROBRAS)";"Abs 1";"Scope 1";"0.3";1;"2016.0";"2017.0";17534;2021;100;"Underway";17358.66
"2018";3010;"Centrais Eletricas Brasileiras S/A (ELETROBRAS)";"Abs 2";"Scope 2 (location-based)";"0.8";1;"2016.0";"2017.0";14801;2021;100;"Underway";14652.99
"2018";60941;"CENTRAL NAC UNIMED COOP CENTRA";"Abs 1";"Scope 1+2 (market-based) +3 (downstream)";"5.0";5;"2016.0";"2017.0";834680;2017;34;"Expired";820490.44
"2018";3042;"Centrica";"Abs 1";"Other, please specify: Scope 1+2 (location-based) + 3 (travel)";"86.0";25;"2015.0";"2015.0";60151;2025;96;"Underway";45714.76
"2018";3042;"Centrica";"Abs 2";"Other, please specify: Scope 1+2 (location-based) +3 (travel)";"2.0";20;"2015.0";"2015.0";91454;2025;89;"Underway";75175.188
"2018";22175;"CEWE Stiftung & Co. KGaA";"Abs 1";"Scope 1 +2 (market-based)";"100.0";50;"2015.0";"2017.0";13401;2025;90;"Underway";7370.55
"2018";22175;"CEWE Stiftung & Co. KGaA";"Abs 4";"Scope 2 (market-based)";"100.0";50;"2015.0";"2015.0";10384;2020;66;"Underway";6957.28
"2018";22175;"CEWE Stiftung & Co. KGaA";"Abs 5";"Scope 3: Downstream transportation and distribution";"10.0";50;"2016.0";"2016.0";10918;2020;38;"Underway";8843.58
"2018";73273;"CHANGSHU LEAGUE CHEMICAL CO., LTD";"Abs 1";"Scope 2 (location-based)";NA;5;"2015.0";"2015.0";550;2017;40;"Underway";539
"2018";40228;"Charles River Laboratories International Inc.";"Abs 1";"Scope 1+2 (location-based)";"95.0";6.2;"2016.0";"2016.0";124241;2021;41;"Underway";121082.79378
"2018";3133;"Charles Schwab Corporation";"Abs 1";"Scope 1+2 (location-based)";"100.0";1;"2016.0";"2017.0";51194;2017;1.8;"Underway";51184.78508
"2018";41540;"Chaun-Choung Technology Corp";"Abs 100";"Scope 1+2 (location-based)";"100.0";20;"2010.0";"2011.0";9325;2010;100;"Underway";7460
"2018";3204;"Chicony Power Technology Co.,Ltd.";"Abs 1";"Scope 1+2 (location-based)";"100.0";15;"2007.0";"2007.0";44873.92;2017;22;"Underway";43393.08064
"2018";3207;"China Development Financial Holdings";"Abs 1";"Scope 1+2 (location-based)";"96.0";2.5;"2016.0";"2016.0";19729.8;2020;60;"Underway";19433.853
"2018";3229;"China Mobile";"Abs 1";"Scope 1";"100.0";10;"2015.0";"2016.0";388129;2020;100;"Underway";349316.1
"2018";3229;"China Mobile";"Abs 2";"Scope 2 (location-based)";"38.0";5;"2015.0";"2016.0";15312904;2020;100;"Underway";14547258.8
"2018";828271;"CHINA STAPLE ENTERPRISE CORPORATION";NA;"Scope 2 (location-based)";"100.0";1;"2016.0";"1986.0";582.3;2017;5;"Expired";582.00885
"2018";3253;"China Steel Corporation";"Abs 1";"Scope 1 +2 (market-based)";"100.0";1.56;"2015.0";"2016.0";21127437;2020;75;"Underway";20880245.9871
"2018";61709;"CHONGQING SUNRISE";"Abs 1";"Scope 1+2 (location-based)";"15.0";8;"2017.0";"2018.0";13;2020;53;"Underway";12.4488
"2018";37178;"Chorus";"Abs 1";"Scope 1+2 (location-based)";"100.0";66.7;"2012.0";"2016.0";16292;2030;38;"Underway";12162.62968
"2018";34376;"CHUNXING ELECTRIC";"Abs 1";"Scope 1";"89.35";2;"2017.0";"2018.0";14060.9;2018;70;"Underway";13864.0474
"2018";34376;"CHUNXING ELECTRIC";"Abs 2";"Scope 2 (location-based)";"100.0";2;"2017.0";"2018.0";35488.79;2018;70;"Underway";34991.94694
"2018";3323;"Church & Dwight Co., Inc";"Abs 1";"Scope 1+2 (location-based)";"100.0";0;"2016.0";"2017.0";174468;2025;100;"Underway";174468
"2018";21641;"Cia Paranaense de Energia - COPEL";"Abs 1";"Scope 1";"0.3";5;"2014.0";"2015.0";16299;2018;100;"Underway";15484.05
"2018";21641;"Cia Paranaense de Energia - COPEL";"Abs 2";"Scope 2 (location-based)";"0.1";10;"2014.0";"2015.0";0;2018;10;"Underway";0
"2018";23095;"Cielo SA";"Abs 1";"Scope 1";"100.0";1;"2016.0";"2017.0";2553.65;2017;100;"Expired";2528.1135
"2018";23095;"Cielo SA";"Abs 3";"Scope 3: Upstream transportation & distribution";"100.0";5;"2016.0";"2017.0";875;2017;100;"Expired";831.25
"2018";3352;"Cigna";"Abs 1";"Scope 1+2 (location-based)";"100.0";20;"2013.0";"2017.0";82708;2020;80;"Underway";69474.72
"2018";3329;"Cisco Systems, Inc.";"Abs 1";"Scope 1 +2 (market-based)";"100.0";40;"2007.0";"2013.0";450733;2017;100;"Expired";270439.8
"2018";3329;"Cisco Systems, Inc.";"Abs 2";"Scope 1 +2 (market-based)";"100.0";60;"2007.0";"2017.0";450733;2022;1;"New";448028.602
"2018";3329;"Cisco Systems, Inc.";"Abs 3";"Scope 3: Use of sold products";"100.0";13;"2016.0";"2017.0";33466582;2022;1.9;"New";33383919.54246
"2018";3398;"Citigroup Inc.";"Abs 1";"Scope 1+2 (location-based)";"100.0";33.94;"2005.0";"2006.0";1091773.11;2020;99;"Underway";724930.79440134
"2018";3398;"Citigroup Inc.";"Abs 2";"Scope 1+2 (location-based)";"100.0";80;"2005.0";"2006.0";1091773.11;2050;58;"Underway";585190.38696
"2018";3387;"Citycon Oyj";"Abs 1";"Scope 1+2 (market-based) +3 (upstream)";"80.0";100;"2014.0";"2017.0";79538;2030;42;"New";46132.04
"2018";3387;"Citycon Oyj";"Abs 2";"Scope 1 +2 (market-based)";"95.0";20;"2014.0";"2015.0";78759;2020;100;"Replaced";63007.2
"2018";828260;"CIXI YONGLI ELECTRIC TOOLS CO., LTD.";"Abs 1";"Scope 1";"10.0";1;"2016.0";"2017.0";10;2019;50;"Underway";9.95
"2018";3515;"CLS Holdings plc";"Abs 1";"Scope 1+2 (location-based)";"100.0";5;"2016.0";"2016.0";6843;2017;9.5;"Underway";6810.49575
"2018";28800;"CMC Materials";"Abs 1";"Scope 2 (market-based)";"100.0";3;"2014.0";"2014.0";17592;2017;2.7;"Underway";17577.75048
"2018";3538;"CMS Energy Corporation";"Abs 1";"Scope 3 (downstream)";"100.0";8.7;"2009.0";"2009.0";10876457;2017;100;"Underway";9930205.241
"2018";3538;"CMS Energy Corporation";"Abs 2";"Scope 1";"100.0";13.9;"2009.0";"2009.0";18196261;2017;100;"Underway";15666980.721
"2018";49607;"CNH Industrial NV";"Abs 1";"Scope 1 +2 (market-based)";"100.0";17;"2014.0";"2015.0";514818;2022;100;"Underway";427298.94
"2018";22274;"Coca-Cola Bottlers Japan Holdings Inc.";"Abs 1";"Other, please specify: Please see comment box";"51.8";47;"2004.0";"2016.0";720286;2020;76;"Underway";462999.8408
"2018";3565;"Coca-Cola Europacific Partners";"Abs 1";"Scope 1+2 (market-based) +3 (upstream)";"35.6";50;"2010.0";"2017.0";2484577;2025;45.3;"Underway";1921820.3095
"2018";21122;"COCA-COLA İÇECEK A.Ş.";"Abs 1";"Scope 3: Use of sold products";"89.0";100;"2009.0";"2009.0";14637;2020;80;"Underway";2927.4
