"Country/Region";"account_id";"company_name";"primary_sector";"primary_industry";"primary_activity";"Target year";"target_type";"Scope";"Scope_short";"incorporation_country";"Base year";"% reduction from base year";"BY_EM_target";"BY_EM_100";"BY_EM_100_excl_scope3";"Most recent accounting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"Global S1";"Global S2L";"Global S2M";"T_ID";"Target coverage";"Year target was set";"Is this a science-based target?";"% of target achieved [auto-calculated]";"Scope1";"Scope2";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_EM_excl_scope3_interpolated";"MRY_EM_excl_scope3"
"Global";52914;"Arkhangelsk Pulp and Paper Mill";"Wood & paper materials";"Materials";"Pulp & paper mills";2030;"absolute";"Scope 1+2";"S12L";"Russian Federation";2012;33.2;2095961;2095961;NA;2019;1844179;NA;0;1;100;"Scope 1+2 (location-based)";1825627;18552;NA;1825627;18552;NA;"52914-abs-S12L-2012-2030-1";"Company-wide";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";36.1829021662278;"S1";"S2L";2095961;2095961;1825627;18552;0.989940238989816;1;1400101.948;1825349.14644444;1844179
"Global";52935;"Korea South-East Power";"Thermal power generation";"Power generation";"Coal generation";2030;"absolute";"Scope 1+2";"S12L";"Republic of Korea";2011;35;50991466.86;50991466.86;NA;2019;53399750.85;NA;0;1;100;"Scope 1+2 (location-based)";53335442.99;NA;NA;53335442.99;NA;NA;"52935-abs-S12L-2011-2030-1";"Company-wide";2012;"No, but we anticipate setting one in the next 2 years";-13.4940448347793;"S1";"S2L";50991466.86;50991466.86;53335442.99;NA;1;1;33144453.459;43476934.9016842;53399750.85
"Global";52937;"Korea Western Power";"Thermal power generation";"Power generation";"Coal generation";2030;"absolute";"Scope 1+2";"S12L";"Republic of Korea";2017;30;36970000;NA;NA;2019;34829006;NA;0;1;100;"Scope 1+2 (location-based)";34673739;155267;NA;34673739;155267;NA;"52937-abs-S12L-2017-2030-1";"Company-wide";2017;"No, but we anticipate setting one in the next 2 years";20.7038409521233;"S1";"S2L";36970000;36970000;34673739;155267;0.995542020349361;1;25879000;35263692.3076923;34829006
"Global";53006;"ISG plc";"Commercial & consumer services";"Services";"Commercial services";2030;"absolute";"Scope 1+2";"S12M";"United Kingdom of Great Britain and Northern Ireland";2015;47;17341;NA;NA;2019;256;NA;0;1;100;"Scope 1+2 (market-based)";114.1;0;NA;114.1;0;NA;"53006-abs-S12M-2015-2030-1";"Company-wide";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";66.0591612302414;"S1";"S2M";17341;17341;114.1;NA;1;1;9190.73;15167.5946666667;256
"Global";53006;"ISG plc";"Commercial & consumer services";"Services";"Commercial services";2050;"absolute";"Scope 1+2";"S12M";"United Kingdom of Great Britain and Northern Ireland";2015;71;17341;NA;NA;2019;256;NA;0;1;100;"Scope 1+2 (market-based)";114.1;0;NA;114.1;0;NA;"53006-abs-S12M-2015-2050-1";"Business division";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";43.7293039129767;"S1";"S2M";17341;17341;114.1;NA;1;1;5028.89;15933.9017142857;256
"Global";53558;"Infraestructura Energetica Nova S.A.B. de C.V.";"Energy utility networks";"Infrastructure";"Gas utilities";2030;"absolute";"Scope 1";"S1";"Mexico";2019;50;7787.92;91549.809;NA;2019;91549.809;NA;0;1;3.9;"Scope 1";2347431;7947;NA;2347431;7947;NA;"53558-abs-S1-2019-2030-1";"Business division";2019;"No, and we do not anticipate setting one in the next 2 years";0;"S1";"";7787.92;7787.92;2347431;0;1;1;3893.96;7787.92;91549.809
"Global";53580;"Delta Electronics (Thailand) plc";"Electrical & electronic equipment";"Manufacturing";"Electrical equipment";2025;"absolute";"Scope 1+2";"S12M";"Thailand";2014;19.5;38485;23091.45;NA;2019;22670.838;NA;0;1;60;"Scope 1+2 (market-based)";133.72;37651.01;37651.01;133.72;37651.01;37651.01;"53580-abs-S12M-2014-2025-1";"Company-wide";2015;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";9.34096867577444;"S1";"S2M";38485;38485;133.72;37651.01;0.00353899577951199;1;30980.425;35073.8295454545;22670.838
"Global";53585;"Nos SGPS";"Media, telecommunications & data center services";"Services";"Media";2030;"absolute";"Scope 1+2";"S12M";"Portugal";2015;75;66837;66837;NA;2019;54377;NA;0;1;100;"Scope 1+2 (market-based)";7064;61851;47313;7064;61851;47313;"53585-abs-S12M-2015-2030-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";24.856491663799;"S1";"S2M";66837;66837;7064;47313;0.129907865457822;1;16709.25;53469.6;54377
"Global";53607;"Fincantieri";"Transportation equipment";"Manufacturing";"Shipbuilding";2022;"absolute";"Scope 2";"S2M";"Italy";2017;40;108697;108697;NA;2019;72925;NA;0;1;100;"Scope 2 (market-based)";96610;103888;72925;96610;103888;72925;"53607-abs-S2M-2017-2022-1";"Company-wide";2018;"No, but we anticipate setting one in the next 2 years";82.2745797952105;"";"S2M";108697;108697;0;72925;0;1;65218.2;91305.48;72925
"Global";53612;"NN Group NV";"Financial services";"Services";"Insurance";2020;"absolute";"Scope 1+2+3";"S12M3";"Netherlands";2014;15;25000;NA;12142;2019;20343;7317;1348.80548591653;1;100;"Scope 1+2 (market-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"53612-abs-S12M3-2014-2020-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";124.186666666667;"S1";"S2M";25000;8992.03657277687;NA;NA;1;0.359681462911075;7643.23108686034;7868.03200117976;7317
"Global";53635;"APG SGA SA";"Web & marketing services";"Services";"Marketing";2020;"absolute";"Scope 1";"S1";"Switzerland";2015;15;1608;1538;NA;2019;1285;NA;0;1;100;"Scope 1";1285;337;6;1285;337;6;"53635-abs-S1-2015-2020-1";"Company-wide";2016;"No, but we are reporting another target that is science-based";133.913764510779;"S1";"";1608;1608;1285;0;1;1;1366.8;1415.04;1285
"Global";53635;"APG SGA SA";"Web & marketing services";"Services";"Marketing";2023;"absolute";"Scope 1+2";"S12M";"Switzerland";2018;30;1411;1326;NA;2019;1291;NA;0;1;100;"Scope 1+2 (market-based)";1285;337;6;1285;337;6;"53635-abs-S12M-2018-2023-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";28.3486888731396;"S1";"S2M";1411;1411;1285;6;0.995352439969016;1;987.7;1326.34;1291
"Global";53635;"APG SGA SA";"Web & marketing services";"Services";"Marketing";2035;"absolute";"Scope 1+2";"S12M";"Switzerland";2017;100;1411;1411;NA;2019;1291;NA;0;1;100;"Scope 1+2 (market-based)";1285;337;6;1285;337;6;"53635-abs-S12M-2017-2035-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";8.50460666194189;"S1";"S2M";1411;1411;1285;6;0.995352439969016;1;0;1254.22222222222;1291
"Global";53635;"APG SGA SA";"Web & marketing services";"Services";"Marketing";2022;"absolute";"Scope 1";"S1";"Switzerland";2017;15;473;479.74;NA;2019;436.9;NA;0;1;34;"Scope 1";1285;337;6;1285;337;6;"53635-abs-S1-2017-2022-1";"Other, please specify: Heating (company wide)";2018;"No, but we are reporting another target that is science-based";50.7399577167019;"S1";"";473;473;1285;0;1;1;402.05;444.62;436.9
"Global";53647;"Zalando SE";"Discretionary retail";"Retail";"Discretionary delivery retail";2025;"absolute";"Scope 1+2";"S12M";"Germany";2017;80;26225;6546.87;NA;2019;8093.25;NA;0;1;99;"Scope 1+2 (market-based)";5904;58828;2271;5904;58828;2271;"53647-abs-S12M-2017-2025-1";"Company-wide";2020;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";86.0343183984747;"S1";"S2M";26225;26225;5904;2271;0.722201834862385;1;5245;20980;8093.25
"Global";53669;"Scentre Group";"Financial services";"Services";"REIT";2030;"absolute";"Scope 1+2";"S12L";"Australia";2019;100;108128;108090.08;NA;2019;108090.08;NA;0;1;39.2;"Scope 1+2 (location-based)";20583;255157;NA;20583;255157;NA;"53669-abs-S12L-2019-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";108128;108128;20583;255157;0.0746464060346703;1;0;108128;108090.08
"Global";53675;"Saga";"Commercial & consumer services";"Services";"Travel services";2030;"absolute";"Scope 1+2";"S12L";"United Kingdom of Great Britain and Northern Ireland";2018;30;98306.54;99070.21;NA;2020;102771;NA;0;1;100;"Scope 1+2 (location-based)";100951.26;5343.14;658.37;100951.26;5343.14;658.37;"53675-abs-S12L-2018-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-15.1344966469169;"S1";"S2L";98306.54;98306.54;100951.26;5343.14;0.949732629376524;1;68814.578;93391.213;102771
"Global";53814;"Dalata Hotel Group";"Bars, hotels & restaurants";"Hospitality";"Hotels & lodging";2020;"absolute";"Scope 2";"S2M";"Ireland";2018;100;14916;12877;NA;2019;2825;NA;0;1;100;"Scope 2 (market-based)";18233;13779;2825;18233;13779;2825;"53814-abs-S2M-2018-2020-1";"Company-wide";2018;"No, and we do not anticipate setting one in the next 2 years";81.0607401448109;"";"S2M";14916;14916;0;2825;0;1;0;7458;2825
"Global";54159;"Vakrangee Softwares Ltd.";"Specialized professional services";"Services";"Other financial";2021;"absolute";"Scope 1+2";"S12L";"India";2020;5;20887.64;20887.64;NA;2020;20887.64;NA;0;1;100;"Scope 1+2 (location-based)";20533.55;354.09;NA;20533.55;354.09;NA;"54159-abs-S12L-2020-2021-1";"Site/facility";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";20887.64;20887.64;20533.55;354.09;0.983047869457727;1;19843.258;20887.64;20887.64
"Global";54159;"Vakrangee Softwares Ltd.";"Specialized professional services";"Services";"Other financial";2025;"absolute";"Scope 1+2";"S12L";"India";2020;25;20887.64;20887.64;NA;2020;20887.64;NA;0;1;100;"Scope 1+2 (location-based)";20533.55;354.09;NA;20533.55;354.09;NA;"54159-abs-S12L-2020-2025-1";"Site/facility";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";20887.64;20887.64;20533.55;354.09;0.983047869457727;1;15665.73;20887.64;20887.64
"Global";54159;"Vakrangee Softwares Ltd.";"Specialized professional services";"Services";"Other financial";2035;"absolute";"Scope 1+2";"S12L";"India";2020;100;20887.64;20887.64;NA;2020;20887.64;NA;0;1;100;"Scope 1+2 (location-based)";20533.55;354.09;NA;20533.55;354.09;NA;"54159-abs-S12L-2020-2035-1";"Company-wide";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2L";20887.64;20887.64;20533.55;354.09;0.983047869457727;1;0;20887.64;20887.64
"Global";54167;"ARVIND Ltd";"Textiles & fabric goods";"Apparel";"Textiles";2023;"absolute";"Scope 1+2";"S12L";"India";2019;20;624064.5;624064.5;NA;2020;590350.1;NA;0;1;100;"Scope 1+2 (location-based)";351456.1;238894;NA;351456.1;238894;NA;"54167-abs-S12L-2019-2023-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";27.0119514889887;"S1";"S2L";624064.5;624064.5;351456.1;238894;0.595335039326664;1;499251.6;592861.275;590350.1
"Global";54747;"Grupo Cooperativo Cajamar";"Financial services";"Services";"Banks";2020;"absolute";"Scope 2";"S2M";"Spain";2014;100;8743;8743;NA;2019;0;NA;0;1;100;"Scope 2 (market-based)";813;6329.07;0;813;6329.07;0;"54747-abs-S2M-2014-2020-1";"Company-wide";2015;"No, but we anticipate setting one in the next 2 years";100;"";"S2M";8743;8743;0;0;0;1;0;1457.16666666667;1457.16666666667
"Global";54747;"Grupo Cooperativo Cajamar";"Financial services";"Services";"Banks";2040;"absolute";"Scope 1+2";"S12M";"Spain";2014;60;9236;9236;NA;2019;813;NA;0;1;100;"Scope 1+2 (market-based)";813;6329.07;0;813;6329.07;0;"54747-abs-S12M-2014-2040-1";"Company-wide";2015;"No, but we anticipate setting one in the next 2 years";151.99581348347;"S1";"S2M";9236;9236;813;0;1;1;3694.4;8170.30769230769;813
"Global";54767;"Ricoh Leasing Co., Ltd.";"Trading, wholesale, distribution, rental & leasing";"Retail";"Vehicles & machinery rental & leasing";2030;"absolute";"Scope 1+2";"S12M";"Japan";2013;40;1220;NA;NA;2020;NA;NA;0;1;100;"Scope 1+2 (market-based)";379.3;NA;NA;379.3;NA;NA;"54767-abs-S12M-2013-2030-1";"Company-wide";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";51.4549180327869;"S1";"S2M";1220;1220;379.3;NA;1;1;732;1019.05882352941;1019.05882352941
"Global";54767;"Ricoh Leasing Co., Ltd.";"Trading, wholesale, distribution, rental & leasing";"Retail";"Vehicles & machinery rental & leasing";2050;"absolute";"Scope 1+2";"S12M";"Japan";2013;89;1220;NA;NA;2020;NA;NA;0;1;100;"Scope 1+2 (market-based)";379.3;NA;NA;379.3;NA;NA;"54767-abs-S12M-2013-2050-1";"Company-wide";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";23.1258058574323;"S1";"S2M";1220;1220;379.3;NA;1;1;134.2;1014.57837837838;1014.57837837838
"Global";54991;"Toda Kogyo Corp";"Chemicals";"Materials";"Specialty chemicals";2033;"absolute";"Scope 1+2+3";"S12M3";"Japan";2013;30;89231;NA;NA;2020;NA;NA;0;1;100;"Scope 1+2 (market-based) +3 (downstream)";12856;70804;70804;12856;70804;70804;"54991-abs-S12M3-2013-2033-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";99.9988793132432;"S1";"S2M";89231;89231;12856;70804;0.153669615108774;1;62461.7;79861.745;79861.745
"Global";54991;"Toda Kogyo Corp";"Chemicals";"Materials";"Specialty chemicals";2033;"absolute";"Scope 1+2";"S12M";"Japan";2013;30;86723;NA;NA;2020;NA;NA;0;1;100;"Scope 1+2 (market-based)";12856;70804;70804;12856;70804;70804;"54991-abs-S12M-2013-2033-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";120.82530970254;"S1";"S2M";86723;86723;12856;70804;0.153669615108774;1;60706.1;77617.085;77617.085
"Global";55570;"HOROS INDUSTRIA DE TINTAS LTDA";"Chemicals";"Materials";"Other base chemicals";2020;"absolute";"Scope 1+2";"S12L";"Brazil";2019;2;3896;3895;NA;2019;3895;NA;0;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"55570-abs-S12L-2019-2020-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";0;"S1";"S2L";3896;3896;NA;NA;1;1;3818.08;3896;3895
"Global";55796;"NUVOTON TECHNOLOGY";"Electrical & electronic equipment";"Manufacturing";"Semiconductors";2020;"absolute";"Scope 1+2";"S12L";"Taiwan, Greater China";2010;10;84697.11;84697.11;NA;2019;68246.968;NA;0;1;100;"Scope 1+2 (location-based)";31124.377;37122.591;NA;31124.377;37122.591;NA;"55796-abs-S12L-2010-2020-1";"Company-wide";2010;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";194.223273970033;"S1";"S2L";84697.11;84697.11;31124.377;37122.591;0.456055088044351;1;76227.399;77074.3701;68246.968
"Global";55796;"NUVOTON TECHNOLOGY";"Electrical & electronic equipment";"Manufacturing";"Semiconductors";2030;"absolute";"Scope 1+2";"S12L";"Taiwan, Greater China";2010;20;84697.11;84697.11;NA;2019;68246.968;NA;0;1;100;"Scope 1+2 (location-based)";31124.377;37122.591;NA;31124.377;37122.591;NA;"55796-abs-S12L-2010-2030-1";"Country/region";2010;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";97.1116369850164;"S1";"S2L";84697.11;84697.11;31124.377;37122.591;0.456055088044351;1;67757.688;77074.3701;68246.968
